stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id
2800091,"ON 50TH TERRACE AT STERLING -EASTBOUND",,  39.030746, -94.448151,,,,,,
2800092,"ON CRISP AT 51ST SOUTHBOUND",,  39.029541, -94.447105,,,,,,
2800093,"ON 51ST AT WOODSON EASTBOUND",,  39.029388, -94.444176,,,,,,
2800094,"ON BLUE RIDGE BLVD AT 51ST NORTHBOUND",,  39.029522, -94.439415,,,,,,
2800095,"ON BLUE RIDGE BLVD AT 49TH NORTHBOUND",,  39.032269, -94.438911,,,,,,
2800096,"ON BLUE RIDGE BLVD AT 48TH TERR NORTHBOUND",,  39.033577, -94.438820,,,,,,
2800097,"ON BLUE RIDGE BLVD AT 47TH TERR NORTHBOUND",,  39.036507, -94.438316,,,,,,
2800098,"ON BLUE RIDGE BLVD AT 46TH TERRACE NORTHBOUND",,  39.037300, -94.437263,,,,,,
2800099,"ON BLUE RIDGE BLVD AT 44TH TERRACE NORTHBOUND",,  39.041309, -94.436882,,,,,,
28001,"ON OAK AT 11TH STREET NB",,  39.100864, -94.578400,,,,,,
2800100,"ON BLUE RIDGE BLVD AT 43RD TERR NORTHBOUND",,  39.042713, -94.437584,,,,,,
2800101,"ON BLUE RIDGE BLVD AT I-70 PARK & RIDE",,  39.046280, -94.439560,,,,,,
2800104,"ON 43RD AT STERLING WB",,  39.044163, -94.447563,,,,,,
2800105,"ON 43RD AT NORTHERN WESTBOUND",,  39.044353, -94.452057,,,,,,
2800106,"ON NORTHERN AT 4251 NORTHERN NORTHBOUND",,  39.045681, -94.452133,,,,,,
2800107,"ON NORTHERN AT 10700 NORTHBOUND",,  39.046425, -94.453011,,,,,,
2800108,"ON NORTHERN AT 10500 NORTHBOUND",,  39.046383, -94.455284,,,,,,
2800109,"ON NORTHERN AT 10300 NORTHBOUND",,  39.046707, -94.457161,,,,,,
2800110,"ON 42ND 10100 E 42ND ST NORTHBOUND",,  39.046818, -94.459473,,,,,,
2800111,"ON 42ND AT PITTMAN WB",,  39.046860, -94.461395,,,,,,
2800113,"ON PITTMAN AT 38TH TERRACE NORTHBOUND",,  39.052723, -94.461372,,,,,,
2800115,"ON PITTMAN AT 40 HWY NORTHBOUND",,  39.055210, -94.461128,,,,,,
2800116,"ON 40 HWY AT 36TH TERR WB",,  39.056030, -94.462624,,,,,,
2800117,"ON 40 HWY AT 35TH TERRACE WESTBOUND",,  39.057316, -94.465797,,,,,,
2800118,"ON 40 HWY AT DENTON WESTBOUND",,  39.058182, -94.467949,,,,,,
2800119,"ON 40 HWY AT BLUE RIDGE CUT OFF WESTBOUND",,  39.059818, -94.471893,,,,,,
2800120,"ON 40 HWY AT BOOTH WESTBOUND",,  39.063637, -94.483978,,,,,,
2800121,"ON 40 HWY AT WALLACE WESTBOUND",,  39.063606, -94.485146,,,,,,
2800122,"ON 40 HWY AT 7900 E 40 HWY WB",,  39.063297, -94.490295,,,,,,
2800123,"ON 40 HWY AT 7780 E 40 HWY WESTBOUND",,  39.064224, -94.492279,,,,,,
2800124,"ON 40 HWY AT 7300 E 40 HWY WESTBOUND",,  39.067272, -94.497711,,,,,,
2800127,"ON 31ST AT VAN BRUNT WESTBOUND",,  39.068886, -94.521400,,,,,,
2800130,"ON LINWOOD AT CHELSEA WESTBOUND",,  39.067326, -94.528023,,,,,,
2800131,"ON LINWOOD AT ELMWOOD WESTBOUND",,  39.067352, -94.530128,,,,,,
2800132,"ON LINWOOD AT CYPRESS WESTBOUND",,  39.067387, -94.530968,,,,,,
2800133,"ON LINWOOD AT KENSINGTON WESTBOUND",,  39.067440, -94.532127,,,,,,
2800134,"ON LINWOOD AT JACKSON WESTBOUND",,  39.067482, -94.534721,,,,,,
2800135,"ON LINWOOD AT MYRTLE WESTBOUND",,  39.067528, -94.536858,,,,,,
2800136,"ON LINWOOD AT CLEVELAND WESTBOUND",,  39.067623, -94.538994,,,,,,
2800137,"ON LINWOOD AT INDIANA WESTBOUND",,  39.067780, -94.543625,,,,,,
2800138,"ON LINWOOD AT WALROND WB",,  39.067871, -94.545975,,,,,,
2800140,"ON LINWOOD AT AGNES WESTBOUND",,  39.067944, -94.548195,,,,,,
2800141,"ON LINWOOD AT BENTON BLVD WESTBOUND",,  39.067978, -94.549362,,,,,,
2800142,"ON LINWOOD AT PROSPECT WESTBOUND",,  39.068081, -94.552818,,,,,,
2800143,"ON LINWOOD AT OLIVE WESTBOUND",,  39.068165, -94.555099,,,,,,
2800144,"ON LINWOOD AT BROOKLYN WESTBOUND",,  39.068260, -94.557404,,,,,,
2800145,"ON LINWOOD AT GARFIELD WESTBOUND",,  39.068310, -94.558594,,,,,,
2800146,"ON LINWOOD AT WOODLAND WESTBOUND",,  39.068413, -94.562080,,,,,,
2800148,"ON LINWOOD AT FLORA WESTBOUND",,  39.068527, -94.565475,,,,,,
2800149,"ON LINWOOD AT PASEO WESTBOUND",,  39.068562, -94.566635,,,,,,
2800150,"ON LINWOOD AT TRACY WESTBOUND",,  39.068615, -94.568649,,,,,,
2800151,"ON LINWOOD AT TROOST WESTBOUND",,  39.068665, -94.571259,,,,,,
2800152,"ON LINWOOD AT CAMPBELL WESTBOUND",,  39.068821, -94.574265,,,,,,
2800153,"ON LINWOOD AT HOLMES WESTBOUND",,  39.068901, -94.576515,,,,,,
2800154,"ON LINWOOD AT GILLHAM RD WESTBOUND",,  39.068916, -94.577721,,,,,,
2800155,"ON GILLHAM AT 31ST NORTHBOUND",,  39.070644, -94.577705,,,,,,
2800156,"ON MCGEE AT GILLHAM NB",,  39.073219, -94.578659,,,,,,
2800157,"ON MCGEE TFWY AT 29TH NORTHBOUND",,  39.074535, -94.579323,,,,,,
2800158,"ON MCGEE TFWY AT 27TH TERRACE NORTHBOUND",,  39.076946, -94.580109,,,,,,
2800161,"ON 27TH AT GRAND WESTBOUND",,  39.078224, -94.583496,,,,,,
2800162,"ON GRAND AT 25TH NORTHBOUND",,  39.081627, -94.582108,,,,,,
2800167,"ON GRAND AT 20TH NB",,  39.088898, -94.581383,,,,,,
2800174,"ON GRAND AT 13TH NORTHBOUND",,  39.098427, -94.580910,,,,,,
2800187,"ON 12TH AT WALNUT EASTBOUND",,  39.099857, -94.582222,,,,,,
2800191,"ON GRAND AT TRUMAN RD (SOUTHSIDE) SB",,  39.095608, -94.581177,,,,,,
2800195,"ON GRAND AT 19TH SOUTHBOUND",,  39.090424, -94.581467,,,,,,
2800202,"ON GRAND AT 26TH SOUTHBOUND",,  39.079544, -94.583244,,,,,,
2800203,"ON 27TH AT GRAND EASTBOUND",,  39.078094, -94.583275,,,,,,
2800205,"ON MCGEE TRFWY AT 27TH TERR SOUTHBOUND",,  39.076900, -94.580246,,,,,,
2800208,"ON MCGEE TRFWY AT GILLHAM SOUTHBOUND",,  39.073112, -94.578629,,,,,,
2800210,"ON CHERRY AT 31ST SOUTHBOUND",,  39.070835, -94.577774,,,,,,
2800211,"ON LINWOOD AT HOLMES EASTBOUND",,  39.068806, -94.576729,,,,,,
2800212,"ON LINWOOD AT CAMPBELL EASTBOUND",,  39.068729, -94.574463,,,,,,
2800214,"ON LINWOOD AT TROOST EASTBOUND",,  39.068592, -94.571312,,,,,,
2800215,"ON LINWOOD AT TRACY EASTBOUND",,  39.068542, -94.568604,,,,,,
2800216,"ON LINWOOD AT PASEO EASTBOUND",,  39.068470, -94.566948,,,,,,
2800217,"ON LINWOOD AT FLORA EASTBOUND",,  39.068436, -94.565681,,,,,,
2800218,"ON LINWOOD AT WAYNE EASTBOUND",,  39.068390, -94.564613,,,,,,
2800219,"ON LINWOOD AT WOODLAND EASTBOUND",,  39.068321, -94.562294,,,,,,
2800220,"ON LINWOOD AT GARFIELD EASTBOUND",,  39.068222, -94.558800,,,,,,
2800221,"ON LINWOOD AT BROOKLYN EASTBOUND",,  39.068169, -94.557610,,,,,,
2800222,"ON LINWOOD AT OLIVE EASTBOUND",,  39.068073, -94.555313,,,,,,
2800223,"ON LINWOOD AT PROSPECT EASTBOUND",,  39.067986, -94.553024,,,,,,
2800224,"ON LINWOOD AT SOUTH BENTON EASTBOUND",,  39.067886, -94.549568,,,,,,
2800225,"ON LINWOOD AT AGNES EASTBOUND",,  39.067852, -94.548401,,,,,,
2800227,"ON LINWOOD AT BENTON BLVD EASTBOUND",,  39.067780, -94.546188,,,,,,
2800228,"ON LINWOOD AT INDIANA EASTBOUND",,  39.067688, -94.543839,,,,,,
2800229,"ON LINWOOD AT CLEVELAND EASTBOUND",,  39.067520, -94.539230,,,,,,
2800230,"ON LINWOOD AT MYRTLE EASTBOUND",,  39.067436, -94.537064,,,,,,
2800231,"ON LINWOOD AT JACKSON EASTBOUND",,  39.067383, -94.534637,,,,,,
2800232,"ON LINWOOD AT KENSINGTON EASTBOUND",,  39.067345, -94.532333,,,,,,
2800233,"ON LINWOOD AT CYPRESS EASTBOUND",,  39.067299, -94.531174,,,,,,
2800234,"ON LINWOOD AT ELMWOOD EASTBOUND",,  39.067245, -94.530045,,,,,,
2800235,"ON LINWOOD AT VA HOSPITAL MAIN ENTRANCE DRIVE EB",,  39.067196, -94.528381,,,,,,
2800238,"ON 31ST AT VAN BRUNT EASTBOUND",,  39.068832, -94.522034,,,,,,
2800239,"ON 40 HWY AT 5631 E 40 HWY EASTBOUND",,  39.068138, -94.517761,,,,,,
2800240,"ON 40 HWY AT 7301 E 40 HWY EASTBOUND",,  39.066837, -94.497177,,,,,,
2800242,"ON 40 HWY AT 7901 E 40 HWY EB",,  39.063202, -94.490334,,,,,,
2800243,"ON 40 HWY AT WALLACE EASTBOUND",,  39.063480, -94.485336,,,,,,
2800244,"ON 40 HWY AT BLUE RIDGE CUT OFF EASTBOUND",,  39.059769, -94.472321,,,,,,
2800245,"ON 40 HWY AT PEEK EASTBOUND",,  39.059139, -94.470863,,,,,,
2800246,"ON 40 HWY AT DENTON EASTBOUND",,  39.058220, -94.468307,,,,,,
2800247,"ON 40 HWY AT 35TH TERRACE  EASTBOUND",,  39.057255, -94.465919,,,,,,
2800248,"ON 40 HWY AT 9807 E 40 HWY EASTBOUND",,  39.056335, -94.463699,,,,,,
2800250,"ON PITTMAN AT 40 HWY SOUTHBOUND",,  39.055122, -94.461273,,,,,,
2800252,"ON PITTMAN AT 38TH TERRACE SOUTHBOUND",,  39.052910, -94.461479,,,,,,
2800253,"ON PITTMAN AT 4000 PITTMAN NB",,  39.050213, -94.461456,,,,,,
2800254,"ON PITTMAN AT 4000 PITTMAN SOUTHBOUND",,  39.050213, -94.461601,,,,,,
2800255,"ON PITTMAN AT 41ST SB",,  39.048977, -94.461617,,,,,,
2800256,"ON 42ND AT PITTMAN EASTBOUND",,  39.046768, -94.461243,,,,,,
2800257,"ON 42ND AT 10128 E 42ND ST EASTBOUND",,  39.046707, -94.459450,,,,,,
2800258,"ON 42ND AT 10310 E 42ND ST EASTBOUND",,  39.046627, -94.457184,,,,,,
2800259,"ON 42ND AT 10500 E 42ND ST EASTBOUND",,  39.046303, -94.455292,,,,,,
2800262,"ON NORTHERN AT 43RD SOUTHBOUND",,  39.044384, -94.452202,,,,,,
2800263,"ON 43RD AT STERLING EB",,  39.044079, -94.447525,,,,,,
2800264,"ON BLUE RIDGE BETWEEN 50TH TERR AND 51ST ST SB",,  39.029488, -94.439545,,,,,,
2800268,"ON BLUE RIDGE BLVD AT 44TH TERR SOUTHBOUND",,  39.041264, -94.437012,,,,,,
2800269,"ON BLUE RIDGE BLVD AT 46TH TERR SOUTHBOUND",,  39.037487, -94.437263,,,,,,
2800270,"ON BLUE RIDGE BLVD AT 47TH TERR SOUTHBOUND",,  39.034634, -94.438904,,,,,,
2800271,"ON BLUE RIDGE BLVD AT 48TH TERR SOUTHBOUND",,  39.033672, -94.438942,,,,,,
2800272,"ON BLUE RIDGE BLVD AT 49TH ST SOUTHBOUND",,  39.032429, -94.439026,,,,,,
2800274,"ON 51ST AT NORWOOD WESTBOUND",,  39.029488, -94.443222,,,,,,
2800275,"ON 51ST AT CRISP WESTBOUND",,  39.029507, -94.446960,,,,,,
2800276,"ON 50TH TERRACE AT STERLING WESTBOUND",,  39.030823, -94.448250,,,,,,
2800277,"ON STERLING AT 49TH NORTHBOUND",,  39.032692, -94.448204,,,,,,
2800278,"ON STERLING AT 48TH TERR NORTHBOUND",,  39.033676, -94.448151,,,,,,
2800279,"ON STERLING AT 47TH TERR NORTHBOUND",,  39.035717, -94.448044,,,,,,
2800280,"ON 47TH AT HARVARD WESTBOUND",,  39.036983, -94.449791,,,,,,
2800281,"ON 47TH AT APPLETON WESTBOUND",,  39.037045, -94.450859,,,,,,
2800282,"ON 47TH AT HEDGES WESTBOUND",,  39.037174, -94.453651,,,,,,
2800283,"ON 47TH AT PITTMAN WESTBOUND",,  39.037556, -94.462196,,,,,,
2800284,"ON 47TH AT OVERTON WB",,  39.037636, -94.464691,,,,,,
2800285,"ON 47TH AT 9500 WESTBOUND",,  39.036942, -94.467522,,,,,,
2800286,"ON 47TH AT RAYTOWN TFWY WESTBOUND",,  39.034592, -94.473732,,,,,,
2800288,"ON BLUE RIDGE CUT OFF AT FAST STOP SOUTHBOUND",,  39.033558, -94.478882,,,,,,
2800289,"BLUE RIDGE CUT OFF AT SNI-A-BAR SB",,  39.031132, -94.480370,,,,,,
2800290,"ON BLUE RIDGE CUT OFF AT 52ND TERR SOUTHBOUND",,  39.028679, -94.481186,,,,,,
2800291,"ON BLUE RIDGE CUT OFF AT 53RD TERR SOUTHBOUND",,  39.027039, -94.481293,,,,,,
2800292,"ON BLUE RIDGE CUT OFF AT 5420 SOUTHBOUND",,  39.025826, -94.481346,,,,,,
2800293,"ON BLUE RIDGE CUT OFF AT 55TH SOUTHBOUND",,  39.023842, -94.481438,,,,,,
2800294,"ON BLUE RIDGE CUT OFF AT 5600 THE POINT CHURCH SB",,  39.022003, -94.481529,,,,,,
2800295,"ON BLUE RIDGE CUT OFF AT 57TH SOUTHBOUND",,  39.020157, -94.481628,,,,,,
2800296,"ON BLUE RIDGE CUT OFF AT 57TH TERRACE SOUTHBOUND",,  39.019218, -94.481674,,,,,,
2800297,"ON BLUE RIDGE CUT OFF AT 59TH SOUTHBOUND",,  39.016628, -94.481812,,,,,,
2800298,"ON BLUE RIDGE CUT OFF AT 59TH TERR SOUTHBOUND",,  39.015594, -94.481804,,,,,,
2800299,"ON BLUE RIDGE CUT OFF AT 60TH TERR SOUTHBOUND",,  39.014561, -94.481743,,,,,,
2800300,"ON BLUE RIDGE CUT OFF AT THE GARDENS POINT APTS SB",,  39.012428, -94.481834,,,,,,
2800301,"ON BLUE RIDGE CUT OFF AT 6220 BLUE RIDGE CUTOFF SB",,  39.010895, -94.481934,,,,,,
2800304,"ON BLUE RIDGE CUT OFF AT 6524 BLUE RIDGE CUTOFF SB",,  39.006363, -94.482147,,,,,,
2800306,"ON BLUE RIDGE CUT OFF AT 6824 BLUE RDIGE CUTOFF SB",,  39.000259, -94.482483,,,,,,
2800307,"ON BLUE RIDGE CUT OFF AT 6950 BLUE RIDGE CUTOFF SB",,  38.999096, -94.482529,,,,,,
2800308,"BLUE RIDGE CUT OFF AT GREGORY SB",,  38.995213, -94.482498,,,,,,
2800309,"ON BLUE RIDGE CUT OFF AT 72ND SOUTHBOUND",,  38.993092, -94.481865,,,,,,
2800310,"ON BLUE RIDGE CUT OFF AT 73RD SOUTHBOUND",,  38.991302, -94.482346,,,,,,
2800311,"ON BLUE RIDGE CUT OFF AT 74TH TERR. SOUTHBOUND",,  38.989315, -94.482864,,,,,,
2800312,"ON BLUE RIDGE CUT OFF AT 7500 BLUE RIDGE CUTOFF SB",,  38.988506, -94.482964,,,,,,
2800314,"ON BLUE RIDGE CUT OFF AT 77TH SOUTHBOUND",,  38.984428, -94.483185,,,,,,
2800315,"ON BLUE RIDGE CUT OFF AT 77TH TERR. SOUTHBOUND",,  38.983475, -94.483208,,,,,,
2800316,"ON BLUE RIDGE CUT OFF AT 78TH TERR. SOUTHBOUND",,  38.981640, -94.484909,,,,,,
2800317,"ON BLUE RIDGE CUT OFF AT 79TH SOUTHBOUND",,  38.980709, -94.485992,,,,,,
2800318,"ON BLUE RIDGE CUT OFF AT 7908 BLUE RIDGE CUTOFF SB",,  38.980385, -94.486366,,,,,,
2800319,"ON BLUE RIDGE CUT OFF AT 80TH TERR. SOUTHBOUND",,  38.978374, -94.488693,,,,,,
2800320,"ON BLUE RIDGE CUT OFF AT 81ST SOUTHBOUND",,  38.977043, -94.490280,,,,,,
2800321,"ON BLUE RIDGE CUT OFF AT 81ST TERR. SOUTHBOUND",,  38.976063, -94.491417,,,,,,
2800322,"ON BLUE RIDGE CUT OFF AT JAMES A REED SOUTHBOUND",,  38.974602, -94.493080,,,,,,
2800323,"ON BLUE RIDGE CUT OFF AT 83RD SOUTHBOUND",,  38.973736, -94.494110,,,,,,
2800324,"ON BLUE RIDGE CUT OFF AT 8402 BLUE RIDGE CUTOFF SB",,  38.970650, -94.495773,,,,,,
2800325,"ON BLUE RIDGE CUT OFF AT 8414 BLUE RIDGE CUTOFF SB",,  38.970245, -94.495857,,,,,,
2800326,"ON BLUE RIDGE CUT OFF AT 8524 BLUE RIDGE CUTOFF SB",,  38.968868, -94.496780,,,,,,
2800327,"ON BLUE RIDGE CUT OFF AT 85TH TERR  SOUTHBOUND",,  38.967987, -94.498009,,,,,,
2800329,"ON 87TH AT OLD SANTA FE WESTBOUND",,  38.966438, -94.500183,,,,,,
2800330,"ON 87TH AT EASTERN WB",,  38.966610, -94.502449,,,,,,
2800331,"ON 87TH AT CORRINGTON WB",,  38.966843, -94.505440,,,,,,
2800332,"ON 87TH AT WINCHESTER  WESTBOUND",,  38.966885, -94.507683,,,,,,
2800333,"ON 87TH AT NEWTON  WESTBOUND",,  38.967003, -94.510635,,,,,,
2800334,"ON 87TH AT 6408 E 87TH ST WESTBOUND",,  38.967197, -94.514397,,,,,,
2800336,"ON HILLCREST AT BENJAMIN SOUTHBOUND",,  38.965824, -94.515121,,,,,,
2800337,"ON HILLCREST AT 8932 HILLCREST SOUTHBOUND",,  38.961517, -94.519630,,,,,,
2800347,"ON BLUE RIDGE CUT OFF AT 87TH SOUTHBOUND",,  38.966431, -94.499649,,,,,,
2800372,"ON HARRY TRUMAN DR AT BLUE RIDGE EB",,  38.898346, -94.531906,,,,,,
2800400,"ON HOLIDAY DR AT BLUE RIDGE",,  38.914238, -94.514206,,,,,,
2801008,"ON HILLCREST AT 100TH SB",,  38.944149, -94.522339,,,,,,
2801009,"ON HILLCREST AT 105TH SOUTHBOUND",,  38.934261, -94.522789,,,,,,
2801010,"ON HILLCREST AT 10806 SOUTHBOUND",,  38.927525, -94.523041,,,,,,
2801011,"ON HILLCREST AT 109TH TERR SOUTHBOUND",,  38.927010, -94.523056,,,,,,
2801012,"ON HILLCREST AT RED BRIDGE SOUTHBOUND",,  38.924919, -94.523087,,,,,,
2801013,"ON HICKMAN MILLS AT 11216 HICKMAN MILLS SB",,  38.922485, -94.523315,,,,,,
2801014,"ON HICKMAN MILLS AT 113TH SOUTHBOUND",,  38.919453, -94.523476,,,,,,
2801015,"ON HICKMAN MILLS AT LONGVIEW SOUTHBOUND",,  38.916451, -94.523735,,,,,,
2801016,"ON HICKMAN MILLS AT LONGVIEW NORTHBOUND",,  38.916309, -94.523605,,,,,,
2801017,"ON HICKMAN MILLS AT 113TH NORTHBOUND",,  38.919632, -94.523338,,,,,,
2801019,"ON HILLCREST AT 109TH TERR NORTHBOUND",,  38.926868, -94.522957,,,,,,
2801020,"ON HILLCREST AT 105TH NORTHBOUND",,  38.934258, -94.522682,,,,,,
2801021,"ON HILLCREST AT 101ST TERRACE NORTHBOUND",,  38.941105, -94.522354,,,,,,
2801022,"ON HILLCREST AT 100TH NORTHBOUND",,  38.943737, -94.522232,,,,,,
2801023,"ON HILLCREST AT 99TH NORTHBOUND",,  38.945606, -94.522156,,,,,,
2801024,"ON HILLCREST AT 95TH TERR NORTHBOUND",,  38.951721, -94.521935,,,,,,
2801027,"ON HILLCREST AT 9151 NORTHBOUND",,  38.960232, -94.519882,,,,,,
2801255,"ON PITTMAN AT 41ST STREET NB",,  39.048977, -94.461449,,,,,,
2802008,"ON BLUE RIDGE BLVD AT STERLING SOUTHBOUND",,  39.053368, -94.447220,,,,,,
2802009,"ON BLUE RIDGE BLVD AT 39TH SOUTHBOUND",,  39.051163, -94.442238,,,,,,
2802010,"ON BLUE RIDGE BLVD AT 40TH SOUTHBOUND",,  39.049595, -94.441826,,,,,,
2803012,"ON BLUE RIDGE AT 87TH NORTHBOUND",,  38.966480, -94.499474,,,,,,
2803015,"ON BLUE RIDGE CUTOFF AT 43RD TERR NB",,  39.043995, -94.475700,,,,,,
2803016,"ON BLUE RIDGE AT CORRINGTON SOUTHBOUND",,  38.956429, -94.505150,,,,,,
281001,"ON BLUE RIDGE BANK PRIVATE DR AT 43RD ST NB",,  39.044750, -94.439873,,,,,,
282301,"ON HILLCREST AT BANNISTER SB FS",,  38.952625, -94.522003,,,,,,
282302,"ON HILLCREST AT 103RD SOUTHBOUND",,  38.938515, -94.522629,,,,,,
282303,"ON HILLCREST AT 107TH PLACE SOUTHBOUND",,  38.930729, -94.522957,,,,,,
282304,"ON BLUE RIDGE AT 120TH (TRUMAN CORNERS SIGN) SB",,  38.907501, -94.524902,,,,,,
282305,"ON HILLCREST AT 107TH PLACE NORTHBOUND",,  38.930542, -94.522820,,,,,,
282306,"ON HILLCREST AT 103RD NORTHBOUND",,  38.938332, -94.522484,,,,,,
282308,"ON LOCUST AT 12TH NORTHBOUND",,  39.099644, -94.577362,,,,,,
282309,"ON BLUE RIDGE AT 107TH PLACE NORTHBOUND",,  38.928463, -94.507744,,,,,,
282310,"ON BLUE RIDGE AT SYCAMORE NORTHBOUND",,  38.929569, -94.507660,,,,,,
282311,"ON 87TH AT 6501 E 87TH ST EASTBOUND",,  38.967072, -94.514153,,,,,,
282312,"ON LINWOOD AT CHESTNUT EB",,  39.067898, -94.550743,,,,,,
282313,"ON 40 HWY AT WHITE EASTBOUND",,  39.068024, -94.513832,,,,,,
282314,"ON 47TH AT HEDGES EASTBOUND",,  39.037079, -94.453857,,,,,,
282315,"ON 40 HWY AT 8601 E 40 HWY EASTBOUND",,  39.063515, -94.484215,,,,,,
282316,"ON 40HWY AT STADIUM DR EASTBOUND",,  39.062469, -94.478386,,,,,,
282317,"ON 40 HWY AT HUNTER EASTBOUND",,  39.061344, -94.475060,,,,,,
282319,"ON OAK AT 12TH NB",,  39.099903, -94.578484,,,,,,
282320,"ON  BLUE RIDGE AT 43RD SOUTHBOUND",,  39.043102, -94.438103,,,,,,
282321,"ON BLUE RIDGE AT BANNISTER FARSIDE SOUTHBOUND",,  38.952187, -94.508003,,,,,,
282322,"ON LONGVIEW AT BLUE RIDGE EASTBOUND",,  38.915386, -94.513092,,,,,,
282323,"ON LONGVIEW AT WINCHESTER EASTBOUND",,  38.915184, -94.510414,,,,,,
282324,"ON 40 HWY AT 7803 BUNKER HILL TRAILER PK EASTBOUND",,  39.066139, -94.495926,,,,,,
282325,"ON 40 HWY AT EWING HEART MOBILE VILLAGE WB",,  39.070335, -94.503700,,,,,,
282326,"ON 40 HWY AT EWING HEART MOBILE VILLAGE EB",,  39.070213, -94.503746,,,,,,
282327,"ON 40 HWY AT HUNTER AND PRITCHER WESTBOUND",,  39.061661, -94.475296,,,,,,
282328,"ON 40 HWY AT STADIUM DR WESTBOUND",,  39.062576, -94.478043,,,,,,
282329,"ON 40 HWY AT WHITE WESTBOUND",,  39.068180, -94.513626,,,,,,
282330,"ON 40 HWY AT 6401 E 40 HWY WESTBOUND",,  39.069759, -94.507950,,,,,,
282331,"ON 40 HWY AT 5601 E 40 HWY WESTBOUND",,  39.068214, -94.517761,,,,,,
282332,"ON LINWOOD AT MONTGALL WB",,  39.068043, -94.551651,,,,,,
282333,"ON LINWOOD AT WAYNE WESTBOUND",,  39.068497, -94.564377,,,,,,
282501,"ON 27TH AT WARWICK EB",,  39.078045, -94.582153,,,,,,
282502,"ON 47TH AT 9230 EAST 47TH WB",,  39.035973, -94.470650,,,,,,
282503,"ON BLUE RIDGE CUT OFF AT COUNTRYSHIRE SB1",,  38.985668, -94.483139,,,,,,
282504,"ON BANNISTER AT HILLCREST EB",,  38.952805, -94.521347,,,,,,
282505,"ON BLUE RIDGE AT 107TH PLACE SB",,  38.928654, -94.507874,,,,,,
282506,"ON 116TH AT HOLLIDAY DR SB",,  38.912712, -94.512444,,,,,,
282507,"ON BLUE RIDGE CUT OFF AT 41ST TERR SB",,  39.048420, -94.475731,,,,,,
282508,"ON BLUE RIDGE CUT OFF AT 43RD TERR SB",,  39.044216, -94.475853,,,,,,
282509,"ON 47TH AT 9505 E 47TH ST EB",,  39.036636, -94.468285,,,,,,
282513,"ON BLUE RIDGE AT HOLIDAY NB",,  38.914619, -94.514336,,,,,,
282514,"ON BLUE RIDGE CUT OFF AT 5000 NB",,  39.033230, -94.478928,,,,,,
282518,"ON BLUE RIDGE AT BANNISTER NB NS",,  38.952229, -94.507851,,,,,,
282519,"ON BLUE RIDGE AT BANNISTER NB FS",,  38.952599, -94.507843,,,,,,
282520,"ON BLUE RIDGE AT 9333 NB",,  38.953846, -94.507736,,,,,,
282521,"ON BLUE RIDGE AT 9301 NB",,  38.954681, -94.507217,,,,,,
282522,"ON BLUE RIDGE AT CORRINGTON NB",,  38.956211, -94.505211,,,,,,
282523,"ON BLUE RIDGE AT EASTERN NB",,  38.957493, -94.503098,,,,,,
282524,"ON BLUE RIDGE AT OAKLAND NB",,  38.957886, -94.501541,,,,,,
282525,"ON BLUE RIDGE AT RICHMOND NB",,  38.957989, -94.500137,,,,,,
282526,"ON BLUE RIDGE AT 90TH TERR NB",,  38.959465, -94.497696,,,,,,
282527,"ON BLUE RIDGE AT LOMA VISTA NB",,  38.962173, -94.497566,,,,,,
282528,"ON BLUE RIDGE AT 88TH NB",,  38.963932, -94.498604,,,,,,
282529,"ON BLUE RIDGE BETWEEN 88TH AND 87TH NB",,  38.965122, -94.499573,,,,,,
282530,"ON BLUE RIDGE CUT OFF AT 41ST TERR NB",,  39.048206, -94.475601,,,,,,
282531,"ON BLUE RIDGE AT 8731 SB",,  38.965740, -94.499878,,,,,,
282532,"ON BLUE RIDGE AT 88TH SB",,  38.964020, -94.498863,,,,,,
282533,"ON BLUE RIDGE AT LOMA VISTA SB",,  38.962093, -94.497696,,,,,,
282534,"ON BLUE RIDGE AT 9100 SB",,  38.958851, -94.498337,,,,,,
282535,"ON BLUE RIDGE AT EASTERN SB",,  38.957680, -94.502953,,,,,,
282536,"ON BLUE RIDGE AT 9300 SB",,  38.954750, -94.507339,,,,,,
282537,"ON HILLCREST AT 10939 NB",,  38.925915, -94.522942,,,,,,
282600,"ON NORTHERN AT 10613 SB",,  39.046310, -94.452980,,,,,,
282602,"ON 43RD BETWEEN BLUE RIDGE BLVD & MOATS WB",,  39.043800, -94.439430,,,,,,
282702,"ON BLUE RIDGE AT OAKLAND SB",,  38.958027, -94.501335,,,,,,
282703,"ON 47TH AT WILLOW EB",,  39.037216, -94.457130,,,,,,
282704,"ON 47TH AT WILLOW WB",,  39.037334, -94.457123,,,,,,
282802,"ON OAK AT 11TH SB FS",,  39.100834, -94.578537,,,,,,
2840004,"ON BESS TRUMAN AT COLLEGE SOUTHBOUND",,  39.098564, -94.421532,,,,,,
2840005,"ON BESS TRUMAN AT SPRING SOUTHBOUND",,  39.097454, -94.419807,,,,,,
2840030,"ON 42ND TERRACE AT NOLAND EASTBOUND",,  39.043835, -94.414574,,,,,,
2840031,"ON PRICE CHOPPER DR AT 42ND TERR NORTHBOUND",,  39.044437, -94.411446,,,,,,
