"rfid_tag_id","location","antenna_port","action_type","content","product_style_id","product_name","customer_name","timestamp"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:41:28.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:41:28.000Z"
"ABBA00000000000000000153","Color Palette","3","leaderboardPush","","","","Olson Geri","2014-01-29T02:41:29.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:41:33.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:41:33.000Z"
"ABBA00000000000000000050","Color Palette","3","leaderboardPush","","","","Denton Dawn","2014-01-29T02:41:34.000Z"
"ABBA00000000000000000046","Dressing Room","2","leaderboardPush","","","","Daniel Hannelore","2014-01-29T02:41:36.000Z"
"ABBA00000000000000000148","Self Service Wall","4","leaderboardPush","","","","Nelson Troy","2014-01-29T02:41:36.000Z"
"ABBA00000000000000000168","Seek and Find","1","leaderboardPush","","","","Purdie Jena","2014-01-29T02:41:36.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:41:38.000Z"
"ABBA00000000000000000148","Self Service Wall","4","leaderboardPush","","","","Nelson Troy","2014-01-29T02:41:38.000Z"
"ABBA00000000000000000147","Dressing Room","2","leaderboardPush","","","","Nees Zack","2014-01-29T02:41:41.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:41:43.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:41:43.000Z"
"DD00000000000000000012EE","Women's Dressing Room","3,4","urlPush","http://u2d2.com/p%{style_id}","3597025","Unit-Y 'Spotlite 2 - Don't Talk About It Be About It' Tee","","2014-01-29T02:41:46.000Z"
"ABBA00000000000000000147","Dressing Room","2","leaderboardPush","","","","Nees Zack","2014-01-29T02:41:47.000Z"
"DD0000000000000000001386","Women's Dressing Room","3,4","urlPush","http://u2d2.com/p%{style_id}","3511171","Nike 'Legend 2.0' Print Dri-FIT Tight Fit Capris","","2014-01-29T02:41:47.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:41:48.000Z"
"ABBA00000000000000000212","Dressing Room","2","leaderboardPush","","","","Waite Sarah","2014-01-29T02:41:52.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:41:53.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:41:53.000Z"
"ABBA00000000000000000011","Shop My Store","2","leaderboardPush","","","","Beall Rob","2014-01-29T02:41:54.000Z"
"ABBA00000000000000000107","Smart Shelf","1","leaderboardPush","","","","Kim David","2014-01-29T02:42:10.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T02:42:15.000Z"
"DD00000000000000000012EE","Women's Dressing Room","3,4","urlPush","http://u2d2.com/p%{style_id}","3597025","Unit-Y 'Spotlite 2 - Don't Talk About It Be About It' Tee","","2014-01-29T02:42:16.000Z"
"ABBA00000000000000000047","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Dawson Kim","2014-01-29T02:42:20.000Z"
"ABBA00000000000000000215","Color Palette","3","leaderboardPush","","","","Walsh Jan","2014-01-29T02:42:26.000Z"
"ABBA00000000000000000226","Digital Mannequin","2","leaderboardPush","","","","Witman David","2014-01-29T02:42:28.000Z"
"ABBA00000000000000000223","iBeacon","1","leaderboardPush","","","","Wilkos Steve","2014-01-29T02:42:32.000Z"
"ABBA00000000000000000058","iBeacon","1","leaderboardPush","","","","Driftmeyer Peggy","2014-01-29T02:42:37.000Z"
"ABBA00000000000000000011","Shop My Store","2","leaderboardPush","","","","Beall Rob","2014-01-29T02:42:44.000Z"
"ABBA00000000000000000221","Color Palette","3","leaderboardPush","","","","Wheeler Jennifer","2014-01-29T02:42:59.000Z"
"ABBA00000000000000000223","Dressing Room","2","leaderboardPush","","","","Wilkos Steve","2014-01-29T02:43:03.000Z"
"ABBA00000000000000000139","Shop My Store","2","leaderboardPush","","","","Merz Aaron","2014-01-29T02:43:06.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T02:43:07.000Z"
"ABBA00000000000000000025","Self Service Wall","4","leaderboardPush","","","","Buzzoni Michelle","2014-01-29T02:43:11.000Z"
"ABBA00000000000000000125","Self Service Wall","4","leaderboardPush","","","","Luther Lisa","2014-01-29T02:43:15.000Z"
"ABBA00000000000000000125","Self Service Wall","4","leaderboardPush","","","","Luther Lisa","2014-01-29T02:43:17.000Z"
"ABBA00000000000000000108","Self Service Wall","4","leaderboardPush","","","","Kim Bo","2014-01-29T02:43:21.000Z"
"ABBA00000000000000000116","Smart Shelf","1","leaderboardPush","","","","Lamey Kristen","2014-01-29T02:43:25.000Z"
"ABBA00000000000000000056","Self Service Wall","4","leaderboardPush","","","","Drake Jennifer","2014-01-29T02:43:27.000Z"
"ABBA00000000000000000056","Self Service Wall","4","leaderboardPush","","","","Drake Jennifer","2014-01-29T02:43:29.000Z"
"DD0000000000000000001384","Men's Dressing Room","1,2","urlPush","http://u2d2.com/p%{style_id}","3316772","Nike 'KO' Zip Hoodie","","2014-01-29T02:43:37.000Z"
"ABBA00000000000000000213","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Wallace Michelle","2014-01-29T02:43:38.000Z"
"ABBA00000000000000000233","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Endow Aiko","2014-01-29T02:43:39.000Z"
"ABBA00000000000000000202","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Thomas James","2014-01-29T02:43:50.000Z"
"DD00000000000000000012EF","Men's Dressing Room","1,2","urlPush","http://u2d2.com/p%{style_id}","3606430","The North Face 'Logo - International Collection' Screenprint T-Shirt","","2014-01-29T02:43:51.000Z"
"ABBA00000000000000000233","iBeacon","1","leaderboardPush","","","","Endow Aiko","2014-01-29T02:43:57.000Z"
"ABBA00000000000000000213","iBeacon","1","leaderboardPush","","","","Wallace Michelle","2014-01-29T02:44:03.000Z"
"ABBA00000000000000000153","Smart Shelf","1","leaderboardPush","","","","Olson Geri","2014-01-29T02:44:06.000Z"
"ABBA00000000000000000148","Self Service Wall","4","leaderboardPush","","","","Nelson Troy","2014-01-29T02:44:08.000Z"
"ABBA00000000000000000203","Smart Shelf","1","leaderboardPush","","","","Thomas Paige","2014-01-29T02:44:11.000Z"
"ABBA00000000000000000228","Self Service Wall","4","leaderboardPush","","","","Holland Greg","2014-01-29T02:44:12.000Z"
"DD0000000000000000001382","Men's Dressing Room","1,2","urlPush","http://u2d2.com/p%{style_id}","3340798","Under Armour 'Micro' HeatGear™ Knit Shorts","","2014-01-29T02:44:13.000Z"
"ABBA00000000000000000228","Self Service Wall","4","leaderboardPush","","","","Holland Greg","2014-01-29T02:44:15.000Z"
"ABBA00000000000000000127","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Maher Michael","2014-01-29T02:44:25.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T02:44:29.000Z"
"ABBA00000000000000000207","Color Palette","3","leaderboardPush","","","","Trice John","2014-01-29T02:44:41.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T02:44:46.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:44:52.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:44:56.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:45:01.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:45:01.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:45:06.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:45:11.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:45:11.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:45:16.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:45:21.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:45:26.000Z"
"ABBA00000000000000000133","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Mayfield John","2014-01-29T02:45:31.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:45:31.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:45:36.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:45:41.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:45:41.000Z"
"ABBA00000000000000000027","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Campbell Rob","2014-01-29T02:45:45.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T02:45:46.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T02:45:51.000Z"
"ABBA00000000000000000043","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Costello Brian","2014-01-29T02:46:01.000Z"
"ABBA00000000000000000007","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Augustine Ashley","2014-01-29T02:46:06.000Z"
"ABBA00000000000000000107","Digital Mannequin","2","leaderboardPush","","","","Kim David","2014-01-29T02:46:08.000Z"
"ABBA00000000000000000190","Self Service Wall","4","leaderboardPush","","","","Seede Adam","2014-01-29T02:46:10.000Z"
"DD0000000000000000001382","Men's Dressing Room","1,2","urlPush","http://u2d2.com/p%{style_id}","3340798","Under Armour 'Micro' HeatGear™ Knit Shorts","","2014-01-29T02:46:12.000Z"
"ABBA00000000000000000010","Self Service Wall","4","leaderboardPush","","","","Battistoni Lisa","2014-01-29T02:46:15.000Z"
"ABBA00000000000000000197","Self Service Wall","4","leaderboardPush","","","","Stern  Judy","2014-01-29T02:46:22.000Z"
"ABBA00000000000000000015","Smart Shelf","1","leaderboardPush","","","","Bender Lisa","2014-01-29T02:46:32.000Z"
"ABBA00000000000000000223","Smart Shelf","1","leaderboardPush","","","","Wilkos Steve","2014-01-29T02:46:38.000Z"
"ABBA00000000000000000203","Color Palette","3","leaderboardPush","","","","Thomas Paige","2014-01-29T02:46:42.000Z"
"ABBA00000000000000000020","Smart Shelf","1","leaderboardPush","","","","Brazell Joe","2014-01-29T02:46:42.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T02:46:44.000Z"
"ABBA00000000000000000065","Shop My Store","2","leaderboardPush","","","","Fierstein Amy","2014-01-29T02:46:47.000Z"
"ABBA00000000000000000227","Smart Shelf","1","leaderboardPush","","","","Wooldridge Shelia","2014-01-29T02:46:52.000Z"
"ABBA00000000000000000055","Color Palette","3","leaderboardPush","","","","Doyle Mick","2014-01-29T02:46:57.000Z"
"DD00000000000000000012E3","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3620546","Beats by Dr. Dre™ 'Studio™' High Definition Headphones","","2014-01-29T02:47:00.000Z"
"ABBA00000000000000000046","iBeacon","1","leaderboardPush","","","","Daniel Hannelore","2014-01-29T02:47:02.000Z"
"DD00000000000000000012E3","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3620546","Beats by Dr. Dre™ 'Studio™' High Definition Headphones","","2014-01-29T02:47:04.000Z"
"ABBA00000000000000000147","iBeacon","1","leaderboardPush","","","","Nees Zack","2014-01-29T02:47:05.000Z"
"ABBA00000000000000000212","iBeacon","1","leaderboardPush","","","","Waite Sarah","2014-01-29T02:47:08.000Z"
"ABBA00000000000000000210","Smart Shelf","1","leaderboardPush","","","","Vincenti Dominique","2014-01-29T02:47:18.000Z"
"ABBA00000000000000000046","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Daniel Hannelore","2014-01-29T02:47:19.000Z"
"ABBA00000000000000000085","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Hartley-Triesch Debbi","2014-01-29T02:47:21.000Z"
"ABBA00000000000000000212","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Waite Sarah","2014-01-29T02:47:22.000Z"
"ABBA00000000000000000135","Self Service Wall","4","leaderboardPush","","","","McGowan Pat","2014-01-29T02:47:23.000Z"
"ABBA00000000000000000128","Self Service Wall","4","leaderboardPush","","","","Makhoul Danyrose","2014-01-29T02:47:29.000Z"
"DD00000000000000000012E3","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3620546","Beats by Dr. Dre™ 'Studio™' High Definition Headphones","","2014-01-29T02:47:31.000Z"
"ABBA00000000000000000128","Self Service Wall","4","leaderboardPush","","","","Makhoul Danyrose","2014-01-29T02:47:32.000Z"
"ABBA00000000000000000227","Shop My Store","2","leaderboardPush","","","","Wooldridge Shelia","2014-01-29T02:47:44.000Z"
"ABBA00000000000000000047","Dressing Room","2","leaderboardPush","","","","Dawson Kim","2014-01-29T02:47:59.000Z"
"ABBA00000000000000000047","Dressing Room","2","leaderboardPush","","","","Dawson Kim","2014-01-29T02:48:04.000Z"
"ABBA00000000000000000116","Shop My Store","2","leaderboardPush","","","","Lamey Kristen","2014-01-29T02:48:08.000Z"
"ABBA00000000000000000207","Shop My Store","2","leaderboardPush","","","","Trice John","2014-01-29T02:48:13.000Z"
"ABBA00000000000000000210","Shop My Store","2","leaderboardPush","","","","Vincenti Dominique","2014-01-29T02:48:21.000Z"
"ABBA00000000000000000015","Shop My Store","2","leaderboardPush","","","","Bender Lisa","2014-01-29T02:48:49.000Z"
"ABBA00000000000000000012","iBeacon","1","leaderboardPush","","","","Bean Tim","2014-01-29T02:48:51.000Z"
"ABBA00000000000000000107","Dressing Room","2","leaderboardPush","","","","Kim David","2014-01-29T02:48:53.000Z"
"ABBA00000000000000000207","Smart Shelf","1","leaderboardPush","","","","Trice John","2014-01-29T02:48:54.000Z"
"ABBA00000000000000000155","Self Service Wall","4","leaderboardPush","","","","Ortiz Anita","2014-01-29T02:48:55.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T02:48:55.000Z"
"ABBA00000000000000000024","Shop My Store","2","leaderboardPush","","","","Burrow Sean","2014-01-29T02:48:59.000Z"
"ABBA00000000000000000223","Shop My Store","2","leaderboardPush","","","","Wilkos Steve","2014-01-29T02:49:04.000Z"
"ABBA00000000000000000020","Shop My Store","2","leaderboardPush","","","","Brazell Joe","2014-01-29T02:49:10.000Z"
"ABBA00000000000000000234","Digital Mannequin","2","leaderboardPush","","","","Boeschenstein Dave","2014-01-29T02:49:17.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T02:49:21.000Z"
"ABBA00000000000000000194","Color Palette","3","leaderboardPush","","","","Snyder Angie","2014-01-29T02:49:26.000Z"
"ABBA00000000000000000111","Self Service Wall","4","leaderboardPush","","","","Koontz Erin","2014-01-29T02:49:26.000Z"
"ABBA00000000000000000174","Seek and Find","1","leaderboardPush","","","","Roberts Brian","2014-01-29T02:49:27.000Z"
"ABBA00000000000000000111","Self Service Wall","4","leaderboardPush","","","","Koontz Erin","2014-01-29T02:49:28.000Z"
"DD0000000000000000001387","Women's Dressing Room","3,4","urlPush","http://u2d2.com/p%{style_id}","3491447","Zella 'Prism' Jacket","","2014-01-29T02:49:33.000Z"
"ABBA00000000000000000116","Digital Mannequin","2","leaderboardPush","","","","Lamey Kristen","2014-01-29T02:49:33.000Z"
"ABBA00000000000000000081","Smart Shelf","1","leaderboardPush","","","","Hadac Karen","2014-01-29T02:49:34.000Z"
"DD00000000000000000012EE","Women's Dressing Room","3,4","urlPush","http://u2d2.com/p%{style_id}","3597025","Unit-Y 'Spotlite 2 - Don't Talk About It Be About It' Tee","","2014-01-29T02:49:37.000Z"
"DD0000000000000000001387","Women's Dressing Room","3,4","urlPush","http://u2d2.com/p%{style_id}","3491447","Zella 'Prism' Jacket","","2014-01-29T02:49:38.000Z"
"ABBA00000000000000000093","Shop My Store","2","leaderboardPush","","","","Hunt John","2014-01-29T02:49:39.000Z"
"ABBA00000000000000000081","Shop My Store","2","leaderboardPush","","","","Hadac Karen","2014-01-29T02:49:47.000Z"
"ABBA00000000000000000205","Self Service Wall","4","leaderboardPush","","","","Thrasher Holly","2014-01-29T02:49:50.000Z"
"ABBA00000000000000000064","Color Palette","3","leaderboardPush","","","","Feinman Evan","2014-01-29T02:49:55.000Z"
"ABBA00000000000000000221","Dressing Room","2","leaderboardPush","","","","Wheeler Jennifer","2014-01-29T02:49:58.000Z"
"DD00000000000000000012EE","Women's Dressing Room","3,4","urlPush","http://u2d2.com/p%{style_id}","3597025","Unit-Y 'Spotlite 2 - Don't Talk About It Be About It' Tee","","2014-01-29T02:49:59.000Z"
"DD0000000000000000001386","Women's Dressing Room","3,4","urlPush","http://u2d2.com/p%{style_id}","3511171","Nike 'Legend 2.0' Print Dri-FIT Tight Fit Capris","","2014-01-29T02:50:00.000Z"
"ABBA00000000000000000011","Smart Shelf","1","leaderboardPush","","","","Beall Rob","2014-01-29T02:50:00.000Z"
"ABBA00000000000000000200","Color Palette","3","leaderboardPush","","","","Swain Rachel","2014-01-29T02:50:05.000Z"
"ABBA00000000000000000093","Smart Shelf","1","leaderboardPush","","","","Hunt John","2014-01-29T02:50:10.000Z"
"ABBA00000000000000000023","Digital Mannequin","2","leaderboardPush","","","","Burgess Lynn","2014-01-29T02:50:15.000Z"
"ABBA00000000000000000055","Shop My Store","2","leaderboardPush","","","","Doyle Mick","2014-01-29T02:50:15.000Z"
"ABBA00000000000000000210","Color Palette","3","leaderboardPush","","","","Vincenti Dominique","2014-01-29T02:50:15.000Z"
"ABBA00000000000000000226","Smart Shelf","1","leaderboardPush","","","","Witman David","2014-01-29T02:50:20.000Z"
"ABBA00000000000000000168","Color Palette","3","leaderboardPush","","","","Purdie Jena","2014-01-29T02:50:20.000Z"
"ABBA00000000000000000146","Digital Mannequin","2","leaderboardPush","","","","Neal Michael","2014-01-29T02:50:20.000Z"
"ABBA00000000000000000080","Digital Mannequin","2","leaderboardPush","","","","Haas Steve","2014-01-29T02:50:24.000Z"
"DD0000000000000000001384","Men's Dressing Room","1,2","urlPush","http://u2d2.com/p%{style_id}","3316772","Nike 'KO' Zip Hoodie","","2014-01-29T02:50:31.000Z"
"ABBA00000000000000000092","Self Service Wall","4","leaderboardPush","","","","Howell Jim","2014-01-29T02:50:33.000Z"
"ABBA00000000000000000215","Shop My Store","2","leaderboardPush","","","","Walsh Jan","2014-01-29T02:50:35.000Z"
"DD0000000000000000001384","Men's Dressing Room","1,2","urlPush","http://u2d2.com/p%{style_id}","3316772","Nike 'KO' Zip Hoodie","","2014-01-29T02:50:37.000Z"
"ABBA00000000000000000027","Dressing Room","2","leaderboardPush","","","","Campbell Rob","2014-01-29T02:50:39.000Z"
"ABBA00000000000000000200","Shop My Store","2","leaderboardPush","","","","Swain Rachel","2014-01-29T02:50:43.000Z"
"DD00000000000000000012EF","Men's Dressing Room","1,2","urlPush","http://u2d2.com/p%{style_id}","3606430","The North Face 'Logo - International Collection' Screenprint T-Shirt","","2014-01-29T02:50:45.000Z"
"ABBA00000000000000000156","Seek and Find","1","leaderboardPush","","","","Osthus Mary Ellen","2014-01-29T02:50:47.000Z"
"ABBA00000000000000000168","Shop My Store","2","leaderboardPush","","","","Purdie Jena","2014-01-29T02:50:48.000Z"
"DD00000000000000000012ED","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3312924","Jack Black 'King of the Road' Set","","2014-01-29T02:50:51.000Z"
"ABBA00000000000000000005","Seek and Find","1","leaderboardPush","","","","Arbanas Marisa","2014-01-29T02:50:52.000Z"
"DD0000000000000000001382","Men's Dressing Room","1,2","urlPush","http://u2d2.com/p%{style_id}","3340798","Under Armour 'Micro' HeatGear™ Knit Shorts","","2014-01-29T02:50:53.000Z"
"ABBA00000000000000000215","Smart Shelf","1","leaderboardPush","","","","Walsh Jan","2014-01-29T02:50:54.000Z"
"ABBA00000000000000000117","Seek and Find","1","leaderboardPush","","","","Langley Christine","2014-01-29T02:50:57.000Z"
"DD0000000000000000001384","Men's Dressing Room","1,2","urlPush","http://u2d2.com/p%{style_id}","3316772","Nike 'KO' Zip Hoodie","","2014-01-29T02:51:09.000Z"
"ABBA00000000000000000023","Self Service Wall","4","leaderboardPush","","","","Burgess Lynn","2014-01-29T02:51:12.000Z"
"ABBA00000000000000000080","Self Service Wall","4","leaderboardPush","","","","Haas Steve","2014-01-29T02:51:17.000Z"
"ABBA00000000000000000226","Shop My Store","2","leaderboardPush","","","","Witman David","2014-01-29T02:51:17.000Z"
"ABBA00000000000000000201","Self Service Wall","4","leaderboardPush","","","","Taylor Molly","2014-01-29T02:51:21.000Z"
"ABBA00000000000000000201","Self Service Wall","4","leaderboardPush","","","","Taylor Molly","2014-01-29T02:51:23.000Z"
"DD0000000000000000001382","Men's Dressing Room","1,2","urlPush","http://u2d2.com/p%{style_id}","3340798","Under Armour 'Micro' HeatGear™ Knit Shorts","","2014-01-29T02:51:24.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T02:51:29.000Z"
"ABBA00000000000000000146","Self Service Wall","4","leaderboardPush","","","","Neal Michael","2014-01-29T02:51:29.000Z"
"ABBA00000000000000000146","Self Service Wall","4","leaderboardPush","","","","Neal Michael","2014-01-29T02:51:31.000Z"
"ABBA00000000000000000004","Shop My Store","2","leaderboardPush","","","","Aniversario Tina","2014-01-29T02:51:34.000Z"
"DD0000000000000000001384","Men's Dressing Room","1,2","urlPush","http://u2d2.com/p%{style_id}","3316772","Nike 'KO' Zip Hoodie","","2014-01-29T02:51:36.000Z"
"DD00000000000000000012EE","Women's Dressing Room","3,4","urlPush","http://u2d2.com/p%{style_id}","3597025","Unit-Y 'Spotlite 2 - Don't Talk About It Be About It' Tee","","2014-01-29T02:51:41.000Z"
"DD0000000000000000001384","Men's Dressing Room","1,2","urlPush","http://u2d2.com/p%{style_id}","3316772","Nike 'KO' Zip Hoodie","","2014-01-29T02:51:42.000Z"
"ABBA00000000000000000009","Seek and Find","1","leaderboardPush","","","","Bariquit Teri","2014-01-29T02:51:45.000Z"
"DD00000000000000000012EE","Women's Dressing Room","3,4","urlPush","http://u2d2.com/p%{style_id}","3597025","Unit-Y 'Spotlite 2 - Don't Talk About It Be About It' Tee","","2014-01-29T02:51:47.000Z"
"DD0000000000000000001387","Women's Dressing Room","3,4","urlPush","http://u2d2.com/p%{style_id}","3491447","Zella 'Prism' Jacket","","2014-01-29T02:51:47.000Z"
"ABBA00000000000000000233","Shop My Store","2","leaderboardPush","","","","Endow Aiko","2014-01-29T02:51:49.000Z"
"DD0000000000000000001384","Men's Dressing Room","1,2","urlPush","http://u2d2.com/p%{style_id}","3316772","Nike 'KO' Zip Hoodie","","2014-01-29T02:51:50.000Z"
