"x2univ1","x2univ2a","x2univ2b","w1student","w1parent","w1mathtch","w1scitch","w2student","w2w1stu"
"11",1,1,300.997724,415.529272,411.613091,404.285593,293.014366,297.844932
"11",1,1,357.896163,464.600235,0,539.883668,360.001111,369.553637
"11",1,1,170.117413,0,201.599482,209.502939,157.582909,176.551039
"10",1,7,54.67414,0,54.08711,59.759006,0,0
"01",2,1,0,0,0,0,294.038874,0
"11",1,1,177.770901,0,0,0,254.631115,270.663437
"11",1,1,137.584477,175.505419,189.201916,197.759914,138.559563,176.901107
"11",1,1,339.899064,466.642628,0,0,358.01814,363.09595
"10",1,7,15.807144,20.196499,21.06437,23.658423,0,0
"11",1,1,19.59454,22.414957,33.204785,29.105631,18.518022,20.342525
"11",1,1,764.399396,1050.450074,1351.528675,1339.81903,544.839039,570.132062
"10",1,7,250.142569,0,425.007366,454.493996,0,0
"10",1,7,66.350248,84.764689,115.994034,119.134922,0,0
"11",1,1,35.100944,42.364721,0,0,31.479304,33.433851
"01",2,1,0,0,0,0,81.937504,0
"11",1,1,313.876618,409.364575,503.524409,461.50084,343.757014,350.914412
"11",1,1,115.770092,156.310649,0,121.928633,118.538423,118.362254
"10",1,7,54.43564,0,0,0,0,0
"11",1,1,139.614915,171.981341,0,176.569193,131.182816,158.557443
"10",1,7,167.860215,0,297.970717,248.110657,0,0
"11",1,1,16.12432,22.985609,16.139747,0,15.205897,15.520535
"11",1,1,127.335081,180.422621,193.452165,156.013995,170.95796,169.750447
"11",1,1,64.157139,84.9556,79.353185,83.793739,65.675293,66.264305
"01",2,1,0,0,0,0,46.884356,0
"01",2,1,0,0,0,0,54.694395,0
"11",1,1,33.445322,48.404541,35.850551,0,33.004939,33.138851
"11",1,1,147.378997,179.505848,0,0,120.678453,123.921349
"11",1,1,115.770092,156.310649,136.279605,0,120.709455,131.010863
"11",1,1,44.128041,48.78916,43.654243,48.232086,42.71093,44.465755
"11",1,1,360.134739,437.514096,383.60016,433.520939,360.675494,367.250189
"01",2,1,0,0,0,0,291.85025,0
"11",1,1,184.949295,228.256408,236.150046,232.898857,186.766683,190.4476
"01",2,1,0,0,0,0,30.278238,0
"11",1,1,260.135983,0,315.074497,343.315403,368.100878,424.314692
"11",1,1,258.309925,0,296.366287,346.891416,359.627193,599.567864
"11",1,1,74.838212,88.539383,0,0,83.18114,79.43742
"11",1,1,43.631213,56.253405,0,0,43.206311,43.075741
"10",1,7,40.658326,0,47.946421,52.385091,0,0
"10",1,7,72.579243,0,127.742195,111.577844,0,0
"11",1,1,31.172024,41.516535,37.601453,0,32.890006,33.362036
"11",1,1,98.22546,133.727601,0,0,107.782752,115.633817
"11",1,1,37.632599,49.67598,0,51.192527,36.685938,37.218502
"11",1,1,6.916097,8.553575,4.127211,5.597659,7.206883,7.515064
"11",1,1,75.731676,97.84944,134.889556,109.047729,73.319177,74.328993
"11",1,1,44.641152,0,79.004082,82.342173,67.569413,69.247331
"11",1,2,16.908218,21.949277,0,0,19.786089,20.031162
"10",1,7,75.111238,85.411846,0,0,0,0
"11",1,1,59.997527,77.595184,77.815692,75.668456,65.867576,68.095618
"11",1,1,12.194087,13.170975,14.323293,8.30047,12.819598,13.080436
"11",1,1,88.844331,0,107.6075,117.252626,94.431806,107.271157
"11",1,1,47.48038,56.172956,0,72.747875,46.33654,44.509434
"11",1,1,13.069947,18.917052,0,11.772848,13.764832,14.086284
"11",1,2,194.997721,237.418438,0,257.957062,178.226431,180.71576
"11",1,5,104.469596,113.791131,180.215177,0,101.294675,102.471538
"11",1,1,123.949127,0,175.836613,215.851596,160.192489,180.440737
"11",1,1,329.419529,0,388.231477,418.184589,371.717267,509.201404
"10",1,7,8.373459,9.992487,14.932267,13.297703,0,0
"11",1,1,231.590697,0,0,292.712911,257.960145,273.863016
"11",1,1,315.293188,435.264251,431.162076,423.486568,283.193942,287.348264
"11",1,1,180.571153,246.725115,241.195622,248.344987,175.88355,178.97672
"11",1,1,36.275721,44.253262,31.348064,27.382989,25.673371,30.254103
"11",1,1,211.19704,274.163863,342.044997,0,210.556993,214.833609
"11",1,1,96.720874,115.681615,104.660396,126.066543,92.885233,96.546403
"01",2,1,0,0,0,0,30.403083,0
"11",1,3,56.931054,74.376408,85.509229,92.768516,100.657995,105.499874
"11",1,6,111.719683,0,153.633451,160.582614,170.994456,208.165742
"11",1,4,142.201713,176.294165,189.792554,176.479273,187.106086,189.583874
"11",1,1,580.576383,753.950725,0,838.463502,605.668708,619.672957
"11",1,4,202.136997,260.863097,363.56234,345.310634,219.215259,339.18979
"11",1,1,137.802211,190.236828,188.443929,185.089268,148.418686,149.778745
"11",1,1,190.49699,230.708275,271.061649,307.958573,185.328103,190.390876
"11",1,2,252.090168,363.165557,0,0,258.941701,262.759208
"11",1,6,62.014448,81.250218,73.744513,78.656014,66.623991,68.288068
"11",1,1,122.261894,159.678352,168.087003,181.566009,127.493592,129.907826
"11",1,1,154.413083,196.406203,229.305927,0,149.568695,150.629781
"11",1,1,26.736711,37.994245,26.592097,27.084771,27.058706,27.382431
"11",1,1,113.805738,148.212263,0,169.448893,221.71595,224.890576
"11",1,1,125.497135,172.460202,0,0,167.139551,171.067502
"11",1,6,131.663767,170.080197,230.203332,209.449615,178.998595,195.087867
"10",1,7,198.056698,245.540224,0,0,0,0
"11",1,1,50.010714,55.471429,52.941211,53.368601,47.915645,50.658142
"10",1,7,126.1886,166.876122,144.779752,169.462099,0,0
"11",1,1,27.980054,34.355147,0,0,26.051227,25.767116
"11",1,1,180.406187,238.575314,206.985124,242.27237,196.386,198.069842
"10",1,7,730.121575,987.197116,786.187125,946.123305,0,0
"11",1,1,351.628849,453.328044,0,0,397.450259,399.705001
"11",1,1,214.688639,287.975011,0,317.326766,259.173276,263.233047
"11",1,1,246.720762,328.831548,0,0,227.533685,229.891916
"11",1,1,165.712292,219.849963,0,0,167.276433,168.503337
"11",1,1,120.950304,157.560624,205.962858,128.305478,114.094931,112.907138
"01",2,1,0,0,0,0,74.686872,0
"11",1,1,230.246424,292.24001,176.845025,252.242471,232.183536,236.073051
"10",1,7,118.022452,0,194.377597,202.250134,0,0
"01",2,1,0,0,0,0,51.94811,0
"01",2,1,0,0,0,0,140.340289,0
"11",1,1,212.705176,263.137238,0,370.416095,251.862779,250.435239
"11",1,1,220.788455,298.621675,0,235.943562,217.588848,220.4594
"11",1,1,664.340045,815.487026,1117.950787,0,640.875853,851.546851
"11",1,1,99.661292,0,128.71903,0,106.20228,113.109099
"11",1,1,236.941067,272.15157,314.06139,416.6411,230.563062,229.551621
"11",1,1,218.382647,294.856232,257.070718,229.999796,226.265863,228.73861
"11",1,1,148.602867,196.201444,185.776688,194.916368,138.352686,137.974743
"01",2,1,0,0,0,0,67.886731,0
"11",1,1,492.878119,0,827.843856,644.183991,703.054974,912.409885
"01",2,1,0,0,0,0,102.466765,0
"11",1,2,27.259633,41.717791,11.718526,36.69218,28.648577,29.592822
"11",1,1,232.815167,308.947034,0,339.962442,250.969211,258.37976
"11",1,1,6.484984,8.506651,7.404521,5.520324,6.701903,6.125939
"11",1,1,131.795284,154.237297,169.435192,167.496942,126.390444,131.592709
"10",1,7,639.500706,0,0,0,0,0
"11",1,1,12.413858,17.911634,11.763467,0,13.8695,13.745701
"11",1,4,110.068293,0,136.138703,0,127.859974,136.401975
"11",1,1,278.384085,373.092156,310.963816,0,287.393419,273.494861
"11",1,1,231.271243,284.782338,0,0,233.063837,234.666495
"11",1,1,774.227075,1056.818134,0,0,836.308692,845.541037
"11",1,1,136.208167,173.749771,0,0,120.929616,124.92244
"11",1,1,101.561859,0,137.17802,123.735323,120.281634,134.255709
"11",1,1,149.55542,182.540023,153.329325,0,206.09047,210.74192
"11",1,1,81.892672,100.561041,0,0,84.570487,88.628252
"11",1,1,297.877533,411.221829,0,400.094703,293.550992,294.993801
"11",1,1,107.97159,155.782595,147.551035,0,99.219719,97.661487
"11",1,1,17.764168,21.584591,10.12294,19.053291,17.59976,22.540538
"11",1,1,96.447858,122.696317,89.677083,135.261795,105.405028,99.713018
"11",1,1,156.476742,182.348469,208.369679,267.328043,156.467813,160.405573
"11",1,1,159.416421,190.803579,211.526907,260.656617,212.919856,213.308334
"10",1,7,19.50477,24.961427,32.91217,31.484977,0,0
"10",1,7,172.359134,0,0,323.605523,0,0
"10",1,7,96.761937,129.588098,141.693616,100.184365,0,0
"11",1,1,366.955709,549.631798,536.703242,567.580011,345.068385,352.566425
"11",1,1,7.940668,9.820727,4.738629,6.426913,7.618735,7.927381
"11",1,1,60.791433,77.201325,107.586188,112.131933,67.274242,68.171675
"11",1,1,58.083887,73.810927,79.253302,76.093995,58.485439,59.392423
"11",1,1,100.699179,150.820145,113.201842,0,104.299667,104.519415
"01",2,1,0,0,0,0,17.680628,0
"11",1,1,54.44971,0,55.55251,67.354945,59.740391,65.11657
"11",1,1,93.367363,125.073372,0,117.054842,98.971228,100.320826
"11",1,2,31.206905,44.46711,24.749062,24.549862,31.720544,31.56453
"11",1,1,37.976401,42.123077,40.201718,40.526263,37.679648,39.298107
"11",1,1,115.833818,0,0,128.567778,142.606325,182.749787
"10",1,7,47.986307,63.910678,57.883789,65.184964,0,0
"11",1,1,106.096819,131.554202,134.965337,117.25606,116.505483,111.129575
"11",1,1,130.261796,172.054259,179.733413,0,138.764509,133.146602
"11",1,6,249.320048,0,245.858779,266.035112,410.237291,794.541003
"10",1,7,115.010103,152.805498,127.543084,149.271471,0,0
"11",1,1,36.702776,45.853709,65.558336,59.380213,33.108635,32.629986
"11",1,1,182.002098,225.636579,242.912989,225.873495,209.136404,223.929139
"11",1,1,23.205243,40.755693,41.665452,24.189917,23.105443,22.794186
"11",1,1,721.559239,966.135684,0,1242.692967,735.034206,747.801556
"11",1,1,265.47406,0,406.503763,0,374.838142,457.410378
"11",1,1,71.4404,90.807553,47.240107,0,85.706278,87.316792
"11",1,1,95.369689,0,112.464915,122.876426,114.650495,124.487139
"11",1,1,388.364967,516.86427,472.581559,490.863586,384.496851,385.65864
"11",1,1,287.374197,430.248684,378.416469,407.429769,288.534953,288.197658
"10",1,7,98.743793,112.508257,108.036161,137.21914,0,0
"10",1,7,187.46444,0,259.976923,228.028242,0,0
"11",1,1,245.591078,349.854084,354.376838,0,262.41071,268.585831
"11",1,1,45.086373,0,67.718771,73.46774,53.135603,56.64992
"11",1,1,171.136997,0,207.27968,0,181.363866,246.718438
"01",2,1,0,0,0,0,147.784231,0
"11",1,1,222.26382,0,353.753837,0,324.879917,499.40833
"11",1,1,428.945554,0,607.456422,560.539698,581.734917,726.874328
"11",1,1,127.625929,168.570964,171.604899,191.294747,117.293189,120.135203
"11",1,1,144.678912,198.820112,0,0,147.70049,153.803014
"11",1,1,40.020893,0,64.140393,0,48.018231,47.969041
"10",1,7,171.862834,229.028693,0,212.942072,0,0
"11",1,1,65.990251,90.732159,77.819149,85.023306,62.145867,63.05874
"11",1,3,33.042307,43.753962,40.868598,43.155579,36.669301,37.024871
"11",1,1,50.218122,59.078554,75.313247,55.738751,62.559805,60.093341
"11",1,1,86.149387,97.659297,143.87997,127.403784,97.930061,108.155179
"11",1,1,260.434069,0,380.906484,402.820198,311.170312,380.325432
"11",1,1,103.098773,141.753881,121.579454,132.834749,103.208962,105.221135
"11",1,1,26.700724,34.165958,36.538789,33.67988,26.992176,27.644832
"10",1,7,1128.800802,1549.71469,0,0,0,0
"11",1,1,30.401066,42.414728,33.880105,35.885183,28.901295,29.442132
"11",1,1,17.78359,23.716133,10.999956,18.725082,17.481558,18.031506
"11",1,3,121.030723,0,217.856467,0,160.33151,164.545675
"10",1,7,180.908155,0,316.30312,287.787174,0,0
"11",1,1,139.338071,177.742337,191.613404,200.280479,131.669326,131.134299
"01",2,1,0,0,0,0,193.358425,0
"11",1,2,230.952988,0,286.573469,287.571716,222.41519,281.674829
"11",1,1,73.631104,109.234423,0,0,76.403419,76.976738
"11",1,1,1057.554825,1433.370981,1764.179171,1360.455511,1055.612858,1059.595515
"11",1,1,251.088991,0,350.508436,371.375375,250.374676,331.882753
"10",1,7,11.08305,15.690922,0,0,0,0
"11",1,1,109.455896,152.078752,155.985466,0,83.451583,84.095619
"11",1,1,11.494987,14.759135,19.973872,11.56664,11.213142,11.056855
"11",1,1,159.539381,211.660382,193.232746,210.552675,149.350963,152.44556
"11",1,1,103.098015,135.444174,102.788504,107.774127,102.529311,103.040784
"11",1,1,978.541875,0,751.587188,1072.024557,1149.616361,1174.17604
"11",1,1,126.114873,147.238728,132.003671,96.665142,122.197514,123.368208
"11",1,5,500.251954,609.69611,566.476182,589.645849,522.300607,559.594517
"11",1,1,77.732802,93.858459,139.864312,123.231236,75.969639,79.262773
"10",1,7,104.529823,0,0,0,0,0
"11",1,1,214.147657,284.880923,0,0,219.084121,217.991774
"10",1,7,115.237387,0,0,0,0,0
"11",1,1,771.544862,1001.947076,1040.508525,1114.258566,669.04199,686.745923
"11",1,1,69.707976,73.287998,0,108.738016,70.53131,73.755371
"01",2,1,0,0,0,0,300.982838,0
"11",1,1,213.79238,283.291582,298.44412,316.211495,208.851252,213.200465
"11",1,6,276.020589,336.40784,312.560677,325.344845,279.5201,286.340366
"11",1,1,223.840542,294.737497,314.651043,336.235651,201.289992,207.315065
"11",1,1,207.200929,255.142681,349.000606,0,283.147299,351.169814
"11",1,1,44.972646,52.737584,65.58463,51.069503,47.592337,54.413571
"11",1,1,233.425568,267.252228,296.118113,412.993689,217.130692,215.923834
"11",1,1,71.67857,79.249773,70.908964,78.3449,70.569994,85.376382
"11",1,1,368.86953,507.628973,502.685944,514.886313,397.147859,408.404547
"11",1,1,33.05114,42.494758,20.746305,0,39.49386,41.674911
"11",1,1,10.218016,13.132218,14.308737,0,9.562999,9.749767
"01",2,1,0,0,0,0,107.660722,0
"01",2,1,0,0,0,0,127.278241,0
"11",1,1,104.185252,140.275695,110.314399,0,99.373197,99.437806
"11",1,1,136.592427,168.978277,193.772641,237.869311,131.38679,129.892386
"11",1,1,59.588954,78.318112,71.203679,0,68.930494,69.920967
"11",1,1,191.755638,261.50975,218.40529,0,78.484733,112.39899
"11",1,1,190.478029,285.300867,278.589959,294.617359,206.796743,208.165313
"11",1,1,170.11488,228.676159,227.002872,0,156.734805,157.475292
"11",1,6,249.320048,343.72968,245.858779,266.035112,296.829978,308.56236
"10",1,7,55.293226,64.604493,96.561814,103.576273,0,0
"11",1,1,260.434069,390.082078,380.906484,402.820198,243.993853,250.511348
"10",1,7,12.114986,14.404567,15.983421,6.600962,0,0
"11",1,1,168.981428,223.466822,193.877174,226.92975,158.353218,163.40164
"11",1,1,218.831757,0,362.322686,330.914616,362.201795,448.943264
"11",1,1,56.734599,62.088505,33.253644,0,50.800113,53.225242
"11",1,1,197.172043,257.217988,353.378309,290.073263,200.907788,194.895882
"11",1,1,190.687123,243.244179,0,0,193.99081,192.090938
"11",1,4,75.806456,100.338313,0,0,72.685994,73.644097
"11",1,1,78.467796,107.509176,0,0,89.193617,90.961936
"11",1,1,84.858997,0,96.82046,103.724421,97.412965,206.219295
"10",1,7,150.982199,0,182.868359,0,0,0
"11",1,1,121.202207,149.93906,0,211.067964,117.021809,117.053686
"11",1,1,43.363002,58.820083,0,0,59.808296,60.196897
"11",1,1,205.182503,0,273.797433,302.608788,269.107056,359.762449
"11",1,1,471.532958,647.988256,833.713787,0,584.867838,603.94718
"11",1,1,21.016865,26.055598,28.050608,26.082956,20.869477,21.155271
"01",2,1,0,0,0,0,114.709479,0
"11",1,1,65.96639,85.247858,98.039032,80.315054,67.152404,66.904394
"11",1,1,282.27492,368.148967,452.828609,415.036053,285.848547,292.420849
"11",1,1,41.283741,0,53.544256,52.066762,58.092997,74.954155
"11",1,1,44.083781,54.415523,47.781405,52.843235,43.882779,45.590283
"11",1,1,20.072959,20.98328,0,17.960367,17.970904,19.494456
"11",1,1,54.313657,70.176196,0,78.207446,55.687339,54.650095
"11",1,1,208.215168,258.134157,277.898823,258.405196,174.861458,179.442263
"11",1,1,285.886479,354.083824,509.74768,406.649494,265.201479,258.930987
"11",1,1,219.196601,280.356619,346.515901,416.334601,290.926638,298.903153
"11",1,1,381.191228,502.347409,406.720637,486.861298,364.342272,368.282518
"11",1,1,77.943376,106.790664,0,0,79.989004,82.17073
"11",1,1,393.214495,531.665176,423.409174,509.544452,426.858332,431.712331
"11",1,1,106.241147,124.331818,136.582953,135.020515,98.234859,101.997872
"11",1,1,356.548985,433.1579,379.780768,429.204501,346.383517,357.679673
"10",1,9,269.865126,345.368396,485.186543,374.799238,0,0
"11",1,1,360.134739,437.514096,383.60016,433.520939,360.783349,368.302656
"11",1,1,121.534366,0,142.282579,153.702955,126.069813,146.493833
"11",1,1,46.647749,0,46.086588,56.213682,55.978338,58.881087
"11",1,1,86.481404,0,134.798275,133.462236,140.076295,164.968268
"11",1,1,263.485265,0,0,0,335.820913,395.145969
"11",1,1,342.966172,452.996804,0,514.061895,326.555112,334.092378
"11",1,1,30.663586,43.834161,52.852642,51.754113,32.60613,33.339206
"11",1,1,229.03555,337.070879,291.572655,216.460019,247.641338,247.068828
"11",1,1,29.919124,39.736119,45.957582,0,33.764592,30.750017
"01",2,1,0,0,0,0,120.158162,0
"11",1,1,110.25009,139.684461,0,0,99.851303,103.154817
"11",1,1,67.122579,93.494538,95.887477,0,65.912791,66.238138
"11",1,1,68.068813,89.703512,0,86.938177,65.299951,66.704215
"11",1,1,203.445774,254.831831,0,324.980966,200.008561,201.280448
"11",1,1,20.090861,20.934516,31.327914,18.494779,18.512844,20.058557
"11",1,1,207.806864,280.975585,223.764215,269.285176,218.022814,220.048679
"11",1,1,103.55231,139.483358,0,137.144855,107.634631,109.268805
"10",1,7,88.024297,0,0,119.231345,0,0
"01",2,5,0,0,0,0,97.630481,0
"10",1,7,6.916097,8.553575,4.127211,5.597659,0,0
"11",1,2,331.157479,454.99437,0,0,346.520278,346.478435
"11",1,1,247.596213,330.716261,384.467639,346.853091,237.485587,232.592406
"11",1,1,75.217971,93.971718,134.354005,121.692678,76.720956,77.5119
"11",1,1,237.231005,306.449505,0,377.385091,242.777197,249.432634
"01",2,1,0,0,0,0,107.690217,0
"11",1,2,144.338527,183.300917,255.444412,266.237482,164.116618,189.440698
"11",1,1,4.062062,5.410862,5.531581,4.644466,4.041137,4.049306
"10",1,7,294.960805,0,327.10353,382.829265,0,0
"11",1,4,2101.706661,2855.203364,3180.794123,3045.090144,2132.001318,2154.165454
"10",1,7,111.592466,150.313324,139.481129,147.793251,0,0
"11",1,1,45.012644,61.144446,65.28633,59.641073,42.122161,41.228132
"10",1,9,609.78393,803.595033,650.622811,778.822212,0,0
"11",1,1,78.346461,105.200353,97.496845,0,77.47274,78.667691
"11",1,1,95.327225,162.328732,156.999592,0,99.30459,97.829803
"01",2,1,0,0,0,0,115.732176,0
"11",1,1,190.687123,243.244179,0,274.088107,182.478431,181.429172
"11",1,2,495.886695,0,0,702.966286,617.641823,638.917988
"01",2,1,0,0,0,0,216.015363,0
"11",1,1,227.937019,301.431713,261.518593,306.102816,242.583687,244.586275
"01",2,1,0,0,0,0,151.292907,0
"11",1,1,75.526824,89.642076,0,0,83.255699,85.255959
"11",1,1,517.46736,645.670779,548.105321,554.996281,565.006012,631.374071
"10",1,7,20.999648,0,37.785707,32.605996,0,0
"11",1,1,80.354023,100.485597,112.690865,0,57.033129,59.323924
"11",1,1,15.158656,21.362192,16.650275,15.298899,16.193707,16.356333
"11",1,1,71.829002,78.490289,0,134.538055,71.936492,72.643333
"10",1,7,93.99721,117.285179,99.562552,100.814285,0,0
"11",1,1,39.876203,0,0,0,45.310494,46.880331
"11",1,1,280.247027,405.646791,396.875209,366.222665,259.378835,257.902947
"11",1,1,188.42429,233.372328,0,0,185.654859,179.812477
"11",1,1,96.661612,136.895216,0,132.015189,95.581418,97.12821
"11",1,1,31.612857,0,56.466744,51.1454,52.389133,56.442996
"11",1,1,61.67686,83.958038,60.103405,55.256882,64.526896,64.17166
"11",1,1,252.865847,314.50017,0,0,264.884372,277.464708
"10",1,7,222.923959,290.400577,379.610918,236.480308,0,0
"10",1,7,90.895894,119.966989,59.520028,103.837507,0,0
"10",1,7,23.04386,0,36.903247,30.130956,0,0
"10",1,7,304.900051,513.07227,548.832442,363.371569,0,0
"11",1,1,89.113785,121.845866,152.633157,138.328926,84.900812,86.372643
"11",1,1,185.226721,0,0,319.106591,288.131867,359.997415
"11",1,1,23.232293,29.00295,0,30.377341,22.412218,22.136038
"11",1,1,218.975956,283.317233,0,272.658484,224.372975,220.220887
"10",1,7,20.83714,0,27.141441,24.863661,0,0
"11",1,1,607.236967,0,1075.878128,1049.635914,727.918754,807.242533
"11",1,1,50.950986,65.895235,66.082494,64.259023,47.252428,48.446766
"11",1,1,127.269308,173.895632,169.99836,175.037342,131.705274,132.018937
"11",1,1,220.278025,292.242145,266.798877,290.712719,217.04036,222.120478
"11",1,1,89.782629,118.837338,93.731139,0,84.555942,85.957636
"11",1,1,33.296529,47.403748,42.296672,51.427439,32.644583,33.771153
"01",2,1,0,0,0,0,1004.020419,0
"11",1,1,329.103699,409.320476,456.403181,400.315588,305.601905,317.923651
"11",1,1,143.47508,188.195326,158.712239,189.799192,132.523513,134.445396
"01",2,1,0,0,0,0,115.639353,0
"11",1,2,22.354927,27.55583,0,0,25.597993,25.533468
"11",1,1,116.430467,155.15814,80.070769,0,137.27398,139.052476
"11",1,1,481.810862,587.220512,545.593827,567.909376,497.648377,507.634263
"11",1,1,101.965917,0,70.123307,126.338157,115.05632,117.64695
"11",1,1,302.249444,447.627957,0,0,264.042629,271.557369
"11",1,1,39.876203,49.818351,0,0,38.973535,38.156131
"11",1,1,79.378737,102.661027,102.952767,100.111901,78.111468,80.210835
"11",1,1,169.512236,228.970567,228.957535,206.520946,181.124771,184.131728
"11",1,1,157.327784,0,182.543134,215.121348,163.707937,207.253265
"11",1,1,94.851741,125.600777,117.318009,123.883049,89.465866,91.188525
"10",1,7,146.092481,182.51704,0,0,0,0
"11",1,1,136.828333,162.40026,0,0,176.59203,175.132545
"11",1,1,37.191576,0,0,0,40.229244,42.31999
"11",1,1,122.261894,0,168.087003,181.566009,167.79137,268.778219
"11",1,1,80.933441,98.575958,90.983225,105.222231,70.946802,72.057801
"11",1,1,286.583293,378.378003,358.273674,375.899711,289.02434,289.672697
"11",1,4,95.06352,0,111.292659,120.225615,101.000702,109.833319
"11",1,1,327.145637,424.68167,529.830005,0,321.790952,333.681746
"11",1,1,38.940498,50.31324,0,56.071292,38.492626,38.315648
"11",1,6,370.141296,526.698166,569.953264,0,528.078937,559.332357
"11",1,1,336.160388,433.823799,604.615973,0,345.515168,346.79388
"11",1,1,1819.338008,2239.449373,0,2819.646261,2041.640432,2095.022761
"11",1,1,211.210703,260.667099,269.681575,265.968741,187.460021,188.368713
"11",1,4,189.462876,251.3408,218.502192,0,198.652723,199.519398
"11",1,6,54.713786,70.693185,0,78.783601,74.334605,73.570258
"10",1,7,217.607394,269.201764,308.702028,378.953078,0,0
"01",2,1,0,0,0,0,52.437059,0
"10",1,7,63.929342,83.37801,102.556171,0,0,0
"11",1,1,151.734308,184.7433,253.644394,0,157.726602,163.296005
"11",1,1,107.97159,0,0,0,123.88522,125.663871
"10",1,7,300.78517,0,0,0,0,0
"11",1,2,150.274521,208.792421,0,0,196.712221,341.102214
"11",1,1,99.244279,121.868145,115.604441,131.051137,91.202587,95.361744
"11",1,2,335.97603,420.565903,378.52138,351.629217,339.375216,338.947906
"11",1,1,331.157479,454.99437,509.779784,0,352.221303,352.04389
"10",1,7,416.030981,561.288701,617.959547,814.287483,0,0
"11",1,1,238.424047,310.506026,391.854016,354.996957,228.089407,231.451702
"11",1,1,320.244116,399.585141,339.204977,343.469574,311.657143,309.872341
"01",2,1,0,0,0,0,63.666966,0
"11",1,1,92.139938,121.100061,110.099307,111.565466,100.56148,101.486276
"01",2,1,0,0,0,0,115.043165,0
"11",1,1,145.514983,0,200.107701,0,155.116148,203.920649
"10",1,7,24.614766,0,44.271965,42.049405,0,0
"10",1,7,138.009476,178.56053,171.246342,0,0,0
"11",1,1,118.839609,158.366579,0,146.386519,117.665416,115.441905
"11",1,4,214.002162,283.772696,0,0,234.82742,233.380304
"11",1,1,63.624734,81.059878,112.876618,0,67.753739,66.975523
"11",1,1,169.512236,228.970567,228.957535,206.520946,149.34718,153.059003
"11",1,1,6.484984,8.506651,7.404521,5.520324,6.795859,6.23961
"11",1,1,64.254607,91.949312,65.726877,74.304391,58.823636,59.558476
"11",1,1,185.043137,238.803022,0,0,198.008793,197.493263
"11",1,1,26.285102,38.711906,34.726532,24.579846,24.612112,24.667464
"11",1,1,179.874261,0,0,210.986215,276.188592,406.789848
"10",1,7,30.69078,33.718598,53.1288,46.786954,0,0
"01",2,1,0,0,0,0,71.185874,0
"11",1,1,43.340317,56.745652,51.690479,58.099378,40.314842,41.325968
"01",2,6,0,0,0,0,253.281024,0
"11",1,1,31.405281,37.614458,0,0,46.347567,48.624383
"11",1,1,137.824999,177.748916,162.43118,0,141.244075,138.349621
"11",1,1,229.039049,0,277.410155,0,314.86882,708.154062
"11",1,1,9.69761,13.185852,3.376953,13.125405,15.374196,20.085964
"01",2,2,0,0,0,0,195.89006,0
"11",1,1,170.11488,228.676159,227.002872,0,161.03114,161.786003
"11",1,1,353.494551,461.676372,0,0,403.283889,493.031422
"11",1,1,17.490174,0,18.515052,18.664523,19.034684,21.933523
"11",1,3,143.588445,207.170983,196.224058,190.997901,140.383606,138.119471
"11",1,1,24.062045,30.577187,32.831765,31.522979,21.887618,22.170568
"11",1,1,220.669883,319.411167,312.504318,288.368136,202.216235,199.193895
"11",1,2,74.63676,97.507666,112.102823,121.619766,76.559256,79.406481
"11",1,1,298.839099,411.254855,0,417.134377,307.893692,311.943045
"11",1,1,35.722304,47.307888,38.197989,42.879761,41.251322,41.645044
"10",1,7,110.72467,161.222179,199.303776,177.879581,0,0
"11",1,1,121.737188,0,136.853714,158.271519,89.011895,165.272333
"11",1,1,30.734083,51.297611,0,0,33.587846,34.043415
"11",1,1,43.426334,0,78.139153,0,60.835825,85.958819
"11",1,1,1126.291192,1453.508325,2025.740297,0,1602.421946,1622.634578
"01",2,1,0,0,0,0,59.903012,0
"11",1,1,449.644383,546.255983,478.942014,541.270347,474.826095,483.435708
"11",1,1,56.734599,62.088505,33.253644,0,48.682984,51.538686
"11",1,1,42.292263,55.373431,50.440502,56.694421,40.93616,41.624223
"11",1,1,127.269308,173.895632,169.99836,175.037342,129.981691,130.265337
"11",1,1,55.68235,0,81.202835,63.231102,70.130435,114.613738
"11",1,1,415.923166,600.098506,0,553.251008,387.615108,380.623394
"11",1,1,523.61055,706.429806,777.75491,0,529.640694,703.222979
"11",1,1,26.993163,36.078834,48.501767,0,41.67208,41.135806
"01",2,2,0,0,0,0,203.236955,0
"11",1,6,152.197118,197.786374,174.899329,0,122.97412,129.565121
"10",1,7,134.439014,156.825709,0,0,0,0
"11",1,1,63.860031,0,106.761848,112.408324,62.563046,74.240815
"11",1,1,349.634899,0,409.731832,454.301906,388.689106,451.286653
"11",1,1,60.296449,66.880271,63.829662,64.344954,59.096752,61.72248
"11",1,1,209.843726,272.430231,356.537192,0,233.054741,239.932932
"11",1,1,170.514067,0,206.525192,225.036556,209.722651,237.193128
"11",1,1,41.619269,48.190399,0,0,40.137942,49.762557
"11",1,1,715.506279,996.04872,1273.670057,0,717.769211,696.217083
"10",1,7,524.434732,0,593.860318,0,0,0
"11",1,1,158.349719,0,145.682488,201.759702,166.506272,195.37548
"11",1,1,20.670008,26.586044,34.839887,28.305599,21.142717,20.764442
"01",2,1,0,0,0,0,59.670649,0
"01",2,1,0,0,0,0,128.143094,0
"11",1,1,41.117495,0,0,60.655463,53.319074,66.648116
