"x2univ1","x2univ2a","x2univ2b","w1student","w1parent","w1mathtch","w1scitch","w2student","w2w1stu"
"11",1,2,223.526317,296.401986,212.664901,251.915214,217.775576,217.748667
"11",1,1,58.036794,76.099526,0,76.917777,57.055686,56.451345
"11",1,6,72.79542,105.520705,80.898128,0,79.482501,78.84735
"10",1,7,59.992837,92.023281,0,0,0,0
"11",1,1,35.97023,45.041898,0,45.160898,32.818504,34.469979
"11",1,1,240.281302,345.606052,421.715316,0,232.658158,239.792492
"11",1,1,212.164475,265.581875,0,0,206.883234,218.430401
"11",1,1,209.588256,278.039061,241.712226,269.943691,229.841853,230.177411
"11",1,1,262.748686,347.043891,0,393.826267,251.50965,261.975878
"11",1,1,253.458734,329.025566,410.49009,382.340592,263.02827,270.57673
"11",1,1,81.301957,100.149899,0,102.821543,84.382532,85.506738
"10",1,7,87.214889,115.125852,0,0,0,0
"11",1,1,238.121074,308.087722,295.467848,296.497077,230.536379,229.11145
"01",2,1,0,0,0,0,215.015438,0
"01",2,1,0,0,0,0,20.444182,0
"11",1,1,182.057735,251.105017,0,224.20768,180.373112,183.028643
"01",2,1,0,0,0,0,9.925255,0
"10",1,7,47.941841,53.176653,50.751107,51.160817,0,0
"11",1,1,79.067413,102.25839,102.548986,99.719262,78.521553,80.49306
"11",1,1,18.174989,23.872274,16.209147,21.571115,21.738129,26.686301
"11",1,1,358.579313,437.540527,426.029164,0,369.747307,453.437951
"11",1,1,419.190953,510.383714,700.734306,0,474.955281,479.331369
"11",1,4,196.820181,229.362256,262.092355,336.251593,212.76547,219.979646
"11",1,1,197.608194,244.984191,263.741998,245.241422,199.470638,203.549408
"11",1,1,67.931404,0,76.365668,92.738879,72.581927,88.601725
"10",1,7,252.758144,335.333414,0,333.578474,0,0
"11",1,1,183.259164,242.052489,246.408944,274.681764,191.944144,210.928775
"11",1,1,57.8675,85.624591,101.848974,0,55.489192,54.457848
"11",1,1,34.990541,38.442555,60.572116,53.341781,37.052983,38.578268
"11",1,1,163.235775,225.640196,293.829839,299.116126,192.879754,196.794402
"11",1,1,143.588445,0,196.224058,190.997901,167.153377,177.362769
"11",1,1,205.653094,265.657893,359.567623,327.151216,164.107049,169.336307
"11",1,1,416.31287,0,0,0,417.882063,484.805587
"11",1,1,416.753087,0,609.536048,644.60292,418.838273,737.67454
"01",2,2,0,0,0,0,169.352288,0
"11",1,1,315.916284,417.268752,424.778745,473.517613,317.135692,323.630857
"11",1,1,35.349946,0,42.160644,47.387976,38.581053,43.216155
"11",1,1,73.382952,90.969294,89.827542,109.89714,77.86821,112.110619
"11",1,1,85.616662,109.378186,0,153.728655,76.608446,77.191217
"11",1,1,6.916097,8.553575,4.127211,5.597659,7.044575,7.334379
"11",1,1,433.971126,543.233571,0,0,423.614293,420.764374
"01",2,1,0,0,0,0,66.660303,0
"11",1,1,110.087906,0,128.881991,139.226763,133.831133,136.705205
"11",1,1,111.849799,142.740584,88.366645,153.64322,141.640756,237.678642
"11",1,1,168.145652,201.251489,223.109573,0,174.86595,188.930521
"11",1,1,483.215656,660.295642,811.614669,0,521.727472,607.147268
"11",1,1,226.488237,281.693197,314.095381,275.496058,303.912392,314.678951
"11",1,1,1349.188425,1878.19093,2401.685281,2060.271006,1498.458253,1460.581073
"11",1,5,87.645625,118.016861,117.957036,0,105.857651,183.333678
"11",1,1,33.015503,40.276076,28.530711,24.92199,31.359237,33.225489
"11",1,1,358.579313,437.540527,426.029164,0,355.401005,365.467444
"11",1,1,124.660566,161.033626,0,0,119.6543,123.000729
"11",1,1,30.044493,38.62903,18.859023,29.376007,28.455746,28.100933
"11",1,1,111.20719,139.86127,161.791165,141.55422,82.127674,85.139406
"11",1,1,277.503879,376.107775,264.154363,340.317807,278.280043,279.863124
"10",1,9,82.309511,0,98.352792,99.662525,0,0
"10",1,9,323.928403,400.731317,0,564.106132,0,0
"11",1,2,8.24488,0,0,7.407811,9.536245,10.846042
"11",1,1,141.8576,161.631946,155.207229,197.132167,131.865842,140.06308
"11",1,1,121.737188,148.274433,136.853714,158.271519,84.056413,132.01454
"11",1,1,219.411721,284.82769,355.349117,330.98093,197.096671,203.085818
"11",1,1,175.559343,231.022299,205.73533,0,169.343814,173.375622
"11",1,2,18.720124,27.973753,0,0,20.203861,19.765787
"11",1,1,195.637624,0,351.048262,0,232.497892,336.653554
"11",1,1,250.428371,333.722778,0,0,272.939319,266.88447
"11",1,1,11.391296,12.893535,20.365294,14.243846,11.334934,11.175258
"11",1,1,201.476719,296.639942,0,224.281887,194.232261,196.740655
"11",1,3,54.107789,79.060882,59.092319,0,81.73192,82.769848
"10",1,7,227.513659,0,405.666475,323.619063,0,0
"11",1,1,33.214165,47.8607,42.393709,44.989505,32.419189,33.120603
"11",1,1,218.884636,289.460531,251.132537,293.946124,220.667997,222.731843
"11",1,1,150.919499,201.584393,234.347944,211.420418,139.57062,136.891995
"11",1,1,14.867481,23.402308,19.334019,17.311244,13.826316,13.566557
"11",1,1,270.676617,349.083808,319.001072,343.61287,270.264379,267.884031
"11",1,1,24.581644,0,39.391758,39.293574,38.215924,46.954505
"11",1,1,107.525727,138.027362,0,0,133.645196,135.080196
"11",1,1,96.200185,122.714816,132.291518,0,115.295936,114.034665
"11",1,1,453.483787,570.330193,0,0,449.321477,457.725022
"10",1,7,74.369389,0,84.93194,85.925312,0,0
"11",1,1,180.462731,246.576972,241.050799,248.195871,191.995971,192.963469
"11",1,1,90.230858,0,103.046185,0,98.522755,120.242053
"11",1,1,102.989512,128.42934,0,0,109.484635,110.918055
"11",1,1,114.515094,195.00295,188.601138,196.239722,129.480039,131.487533
"11",1,1,54.255412,0,53.672878,59.301335,57.552299,74.020081
"01",2,1,0,0,0,0,312.286828,0
"11",1,1,160.298371,213.617601,110.239305,198.613431,153.768304,155.7551
"11",1,1,92.249791,119.045811,0,0,107.775895,125.121961
"11",1,1,190.918629,231.964198,280.197836,305.508438,187.666288,193.294889
"10",1,7,39.56223,43.882065,0,42.21857,0,0
"11",1,1,746.969565,0,993.212825,1028.322147,804.459307,852.446412
"11",1,1,121.77201,164.484917,164.475556,148.357849,123.416032,124.048391
"10",1,7,1102.071858,0,2414.014861,2169.94626,0,0
"11",1,1,103.55231,139.483358,129.431615,137.144855,102.945022,110.083294
"10",1,7,92.904213,125.09767,125.034257,118.511304,0,0
"11",1,1,46.584188,56.828706,40.25624,35.16441,44.903494,47.612886
"11",1,1,149.18314,192.752724,265.717711,214.812131,138.088844,145.17691
"10",1,7,253.816658,314.363845,0,361.032868,0,0
"11",1,1,172.183931,208.841939,158.410028,219.386424,156.544464,159.967572
"10",1,7,158.36284,195.910421,224.656567,275.781465,0,0
"11",1,1,86.526066,104.475884,155.685995,137.171358,83.537386,87.138395
"11",1,1,389.062272,516.128674,0,501.101101,394.205392,395.069446
"11",1,1,590.583446,0,0,0,598.240552,1056.954553
"10",1,7,36.831445,51.554052,35.020221,64.192115,0,0
"11",1,1,182.054764,212.370401,223.194612,235.730846,177.009349,210.508241
"11",1,1,45.150142,58.259905,0,60.804128,46.735083,45.484364
"11",1,1,13.565774,24.677805,0,11.290902,13.256943,12.9788
"11",1,1,219.43697,283.001517,258.613505,0,226.55694,222.479857
"11",1,1,170.826226,216.820992,131.206243,187.145706,171.788501,174.263442
"11",1,1,72.125012,80.000406,76.351348,76.967726,71.287596,74.574766
"11",1,1,252.032498,336.641842,391.356307,353.067803,253.49933,248.951311
"11",1,1,603.30568,768.051241,1082.34129,807.181091,764.354709,757.050508
"11",1,1,96.200185,122.714816,132.291518,138.27534,101.498864,100.596475
"11",1,1,453.325697,607.761947,0,639.90745,461.943184,473.380267
"11",1,1,212.226221,0,285.357839,318.099633,222.019888,239.009503
"11",1,1,1128.800802,1549.71469,2063.415529,0,1169.981097,1161.869385
"11",1,1,418.083383,0,0,742.144492,488.533878,517.688589
"11",1,1,224.923071,333.108487,321.823546,0,211.145169,223.840574
"11",1,1,182.054764,212.370401,223.194612,235.730846,178.512729,184.946378
"11",1,1,20.482196,27.664544,36.831109,27.984178,20.71843,21.566049
"01",2,1,0,0,0,0,106.893783,0
"11",1,1,63.055038,90.971577,0,74.299352,60.622284,61.100228
"11",1,1,106.571085,0,191.768409,0,164.34012,210.533868
"11",1,1,220.40727,320.927037,396.731832,0,286.063304,316.05282
"11",1,3,21.016865,0,28.050608,26.082956,26.784341,30.011857
"11",1,1,66.350248,84.764689,115.994034,119.134922,67.261336,67.883304
"11",1,1,332.96751,462.627278,0,0,323.711012,323.185251
"11",1,1,287.904963,383.164809,350.336894,363.889831,293.097251,294.23074
"11",1,1,205.047376,272.891922,249.511714,259.164185,206.105644,208.749644
"11",1,1,236.353394,313.186685,329.938235,349.58056,211.314966,219.652809
"11",1,1,10.196992,14.211533,17.784677,13.087986,10.002953,9.726533
"11",1,1,202.549674,0,0,0,310.097671,454.032808
"10",1,7,23.205243,40.755693,41.665452,24.189917,0,0
"11",1,1,49.468709,63.197951,0,0,46.848763,47.454089
"11",1,1,69.867181,89.163166,0,0,77.554442,79.626587
"11",1,2,688.279872,876.22946,0,0,637.98975,636.460781
"01",2,1,0,0,0,0,77.658834,0
"11",1,1,772.250762,1156.908673,0,1342.91818,807.27946,839.291727
"11",1,1,269.153454,0,0,412.38806,385.086688,445.239844
"11",1,1,294.265814,367.17067,311.688564,315.607215,307.095375,304.350156
"01",2,2,0,0,0,0,106.893783,0
"11",1,1,74.064445,84.221498,71.202924,0,80.779895,76.870482
"11",1,1,191.062995,0,272.084314,224.110209,239.615129,317.109251
"11",1,1,83.080184,99.047606,84.186545,110.235087,69.790339,73.384118
"11",1,1,39.876203,49.818351,0,0,38.973535,38.133674
"10",1,7,11.156041,0,7.735238,10.617844,0,0
"01",2,1,0,0,0,0,371.951142,0
"11",1,1,86.453131,124.576588,110.346561,117.103157,101.852769,107.716323
"11",1,3,110.087906,135.609191,128.881991,139.226763,114.805079,116.007734
"11",1,1,53.509414,69.906277,80.369999,0,60.998574,63.334401
"11",1,1,19.037424,25.634331,25.621337,0,17.55504,21.944896
"11",1,1,23.282855,28.7181,41.6153,39.713018,23.137839,22.990868
"11",1,1,69.610499,75.18711,0,47.383607,73.230454,74.540121
"11",1,6,28.962744,0,26.369623,31.203141,37.660407,37.775012
"11",1,1,212.844913,0,292.697737,305.937069,239.0159,246.127782
"11",1,1,202.811233,0,251.654327,252.530937,231.195444,285.906505
"11",1,1,221.759246,304.450139,0,0,214.331783,214.440505
"11",1,1,296.0941,0,395.50393,407.227203,316.779138,435.521991
"10",1,7,177.336806,276.470918,271.544719,246.246626,0,0
"10",1,7,32.138127,0,51.500922,0,0,0
"10",1,7,188.671567,0,0,0,0,0
"11",1,1,90.934649,106.979062,136.376739,100.931368,103.10665,94.197222
"01",2,1,0,0,0,0,60.091447,0
"11",1,1,256.4874,330.784384,302.278624,325.60024,246.413249,253.504463
"11",1,1,45.169492,59.923211,0,72.780901,48.422301,50.911934
"11",1,1,229.439166,285.087138,409.662453,321.396721,239.663158,236.315516
"11",1,1,413.460006,515.895426,437.939949,0,416.675663,413.366975
"11",1,1,41.117495,0,0,60.655463,54.106168,81.87768
"11",1,1,82.612226,107.357963,94.93493,103.041901,69.822648,71.557502
"11",1,1,50.33175,61.40041,43.494737,0,46.346365,49.518667
"11",1,1,49.257529,66.349129,61.567738,65.236754,55.733815,56.138386
"11",1,1,174.505215,215.880127,247.55645,0,181.501734,179.951334
"11",1,1,375.667105,470.250141,423.23862,393.169508,365.607062,364.183978
"01",2,1,0,0,0,0,52.659251,0
"11",1,1,59.604881,74.720351,60.749179,60.943881,62.504602,61.972032
"11",1,1,91.32141,130.090915,131.772671,167.304101,76.967774,77.81076
"11",1,2,446.054656,549.055104,656.27029,691.304385,476.488842,486.092716
"11",1,1,12.398972,0,13.213586,14.610023,13.319768,17.239244
"11",1,4,168.981428,223.466822,193.877174,226.92975,170.91619,198.20356
"11",1,1,191.176406,223.729796,0,0,198.958886,205.218021
"11",1,1,77.943376,106.790664,0,0,79.96151,81.628752
"11",1,1,89.348949,128.749383,114.042709,121.025623,81.102239,83.293996
"11",1,1,25.547205,28.595067,0,27.478495,25.603112,26.644483
"11",1,1,25.666257,27.722423,30.147834,0,26.881053,27.268136
"11",1,6,222.457595,0,292.066223,0,261.063944,338.858281
"11",1,1,140.946484,174.364674,199.949389,245.451696,140.5919,139.916706
"10",1,9,23.254634,0,38.770942,35.566615,0,0
"11",1,1,86.974526,120.99835,135.566902,134.223245,85.597636,87.382166
"11",1,1,234.767819,302.773269,276.681402,298.028123,263.910439,261.309929
"11",1,1,5490.656628,7572.097167,4198.712927,0,5822.596375,5887.316853
"11",1,1,111.036281,0,131.308348,136.736828,123.34642,147.115702
"11",1,1,330.693996,438.697519,381.380061,425.924427,322.7357,325.047189
"11",1,1,484.259217,628.637492,784.283921,730.501384,481.776805,489.695386
"11",1,1,165.712292,219.849963,200.709324,0,226.844621,229.676225
"11",1,4,151.734308,184.7433,253.644394,200.725097,160.578336,168.865929
"11",1,1,141.069245,185.63604,165.316907,183.299856,142.922261,145.273338
"11",1,1,148.089541,0,0,182.375181,150.118862,208.125166
"11",1,1,502.669143,637.87769,901.283947,684.024756,527.765992,521.36233
"11",1,1,238.121074,308.087722,0,0,228.711133,225.449722
"11",1,1,183.448233,244.839829,401.832791,344.425385,180.303794,183.616015
"11",1,1,86.729843,116.783739,116.72454,110.635099,89.43277,92.971422
"10",1,7,185.143752,0,307.255765,233.049437,0,0
"11",1,1,160.534423,0,226.366915,233.588261,200.976142,237.600635
"11",1,1,247.877897,305.231408,417.515196,319.259656,283.099388,329.149999
"11",1,1,87.936561,122.336727,0,135.707904,81.645896,84.843566
"11",1,1,93.673768,130.47749,0,130.724747,95.039867,95.951191
"11",1,1,71.253869,0,89.00302,0,85.530207,124.402088
"11",1,1,188.997366,0,229.981274,0,227.831255,245.723327
"11",1,1,20.230297,26.380373,36.401376,31.41143,20.141969,20.93968
"11",1,1,180.600691,0,207.289606,0,251.508926,421.619102
"01",2,6,0,0,0,0,732.890681,0
"11",1,1,104.95486,135.441352,169.368956,158.718529,109.340846,111.794763
"11",1,2,153.223019,196.687525,258.616941,0,160.259692,163.535129
"01",2,1,0,0,0,0,530.407157,0
"11",1,3,272.767785,288.841182,275.657123,386.059472,302.940264,303.717735
"11",1,1,196.629065,253.754966,0,0,211.062818,206.874527
"11",1,1,24.823942,0,42.517181,36.301949,26.586457,27.275808
"11",1,1,758.52519,0,1022.950143,1095.455665,833.195139,1197.851339
"01",2,1,0,0,0,0,240.093506,0
"10",1,7,281.834702,0,0,0,0,0
"11",1,1,85.575479,0,86.71507,113.545975,99.630421,128.663636
"11",1,2,36.100842,0,15.519236,0,59.074328,72.912703
"11",1,1,143.588445,207.170983,196.224058,190.997901,134.274594,132.089854
"11",1,1,367.188039,0,0,0,506.051713,531.451305
"11",1,1,52.398107,0,60.431634,71.097624,58.918962,66.46004
"11",1,1,50.791275,68.2004,63.206289,69.985593,49.926445,51.130562
"11",1,2,157.954599,210.217439,0,199.642521,173.424229,173.578408
"11",1,1,144.844344,184.766245,199.185459,208.195035,143.46621,142.577254
"11",1,1,223.589224,289.286008,277.436289,278.402707,227.090421,223.472601
"11",1,1,226.496466,299.526676,259.865806,0,223.814834,226.683657
"01",2,1,0,0,0,0,484.504014,0
"11",1,1,46.647749,0,46.086588,0,55.915165,58.624135
"11",1,1,287.621325,381.557462,331.705565,370.448057,286.434793,289.750941
"11",1,1,45.824488,67.262818,73.945614,73.632696,45.666894,46.712385
"11",1,1,60.336836,87.461347,67.052805,83.861433,67.857612,66.859143
"11",1,4,151.293399,0,214.627722,263.470365,234.157135,391.95083
"11",1,2,212.291777,0,345.737054,291.914575,321.839265,327.235958
"11",1,1,70.586117,97.051165,83.238833,90.944721,67.276211,68.867452
"11",1,5,121.935101,0,144.500511,150.165474,130.216284,132.485178
"01",2,1,0,0,0,0,123.730027,0
"11",1,1,47.941841,53.176653,50.751107,51.160817,47.467855,49.372189
"11",1,1,168.981428,223.466822,193.877174,226.92975,157.036173,159.371899
"01",2,6,0,0,0,0,40.327823,0
"11",1,1,948.426417,1299.509462,1534.676747,0,941.723868,1220.868508
"11",1,1,199.970846,0,0,274.170931,291.510542,312.641082
"11",1,1,188.42429,233.372328,0,0,204.083242,197.850319
"11",1,1,41.033088,0,58.789968,55.100039,59.11042,62.889702
"11",1,1,399.692378,527.921948,537.423474,599.087134,377.803312,390.960435
"11",1,1,18.903353,24.067979,0,26.279377,19.055429,19.20149
"01",2,1,0,0,0,0,47.991089,0
"11",1,1,293.097353,381.708538,481.710533,436.401738,276.351098,283.68236
"11",1,1,44.502197,57.239326,0,60.941501,46.413099,45.482026
"11",1,1,193.294544,257.250401,235.210291,244.309505,202.071242,202.509826
"11",1,1,42.961798,47.49973,42.500521,46.957379,36.922044,38.724061
"10",1,9,239.651894,349.669627,0,0,0,0
"11",1,1,362.747702,442.108943,410.768876,427.569897,362.206183,370.340346
"11",1,1,358.077954,0,644.543763,0,540.014055,650.778554
"11",1,1,35.642876,51.585004,0,39.871781,35.557121,35.706062
"11",1,1,99.661292,0,128.71903,0,122.314874,128.491543
"11",1,1,156.691402,0,0,0,170.198467,179.224177
"11",1,1,162.439131,243.303782,237.580739,251.248861,173.715245,174.284927
"11",1,1,75.160378,95.756644,133.341999,138.060987,87.274973,86.410664
"11",1,1,346.740216,434.040226,390.648658,362.894909,342.738111,339.89132
"11",1,1,65.795965,83.826094,0,120.859637,68.092492,68.59372
"11",1,1,46.803166,62.334908,56.456617,63.577776,43.674743,45.086323
"11",1,1,261.387775,339.318591,423.3316,394.301491,245.556186,249.889591
"11",1,1,270.277848,285.284971,254.173254,388.294929,275.510759,276.729086
"11",1,1,45.403549,53.414503,68.092724,50.394898,48.036964,43.865593
"11",1,1,94.851741,125.600777,117.318009,123.883049,94.405349,95.716527
"11",1,1,117.745785,0,117.392301,123.086261,140.748344,154.116457
"11",1,1,143.588445,207.170983,0,190.997901,133.774953,131.649933
"11",1,1,78.508429,0,97.698403,0,99.793313,117.820119
"11",1,1,214.530105,0,364.20505,393.941274,284.743299,324.847111
"11",1,1,45.379874,50.334943,48.039016,48.426831,44.596087,46.54937
"11",1,1,136.579666,175.368564,222.432787,187.805651,214.768333,250.944338
"11",1,1,68.338574,91.272093,89.653334,85.74177,69.892571,88.228175
"10",1,7,145.22696,188.118813,187.57005,205.225689,0,0
"11",1,1,44.128041,48.78916,43.654243,48.232086,42.801008,44.868179
"11",1,6,225.606681,0,214.644177,254.259794,290.597795,312.041695
"11",1,1,33.248937,0,23.053738,0,35.922781,37.095156
"11",1,1,160.823141,208.321226,0,227.265239,152.171388,150.79995
"11",1,1,40.202275,51.708709,67.762078,55.053169,35.370353,34.566403
"10",1,7,188.175801,249.633371,0,0,0,0
"11",1,1,122.326167,148.937574,204.484713,0,125.008072,127.43234
"11",1,1,358.110275,446.832705,379.313097,384.081946,346.76397,344.81281
"11",1,1,150.274521,0,0,242.981772,184.932775,329.200545
"11",1,1,285.130536,382.463038,0,421.445454,284.059944,288.943383
"11",1,1,23.608603,30.452068,16.369442,22.469661,23.635127,23.326972
"11",1,1,79.358519,98.400185,100.951652,0,90.238759,85.78822
"11",1,1,287.026479,396.24188,392.507473,385.520092,276.42923,320.060591
"11",1,1,1126.291192,0,0,0,1232.549872,1261.168581
"11",1,1,36.831445,0,35.020221,64.192115,39.432302,45.618054
"11",1,1,283.560536,376.170433,327.022371,365.217876,274.682056,280.946585
"11",1,1,59.391893,76.811915,77.030197,74.904636,40.551015,42.213986
"11",1,1,337.784477,405.890465,433.003793,465.937073,335.86433,349.259417
"11",1,1,50.010714,55.471429,52.941211,53.368601,45.857895,48.112672
"11",1,2,28.451206,35.094794,35.386357,0,25.14118,31.564209
"11",1,1,168.981428,223.466822,193.877174,226.92975,162.176005,166.289257
"01",2,1,0,0,0,0,447.032563,0
"10",1,7,416.31287,553.821586,0,0,0,0
"11",1,1,185.647599,243.512745,205.363511,245.588046,180.677765,182.523996
"11",1,1,383.051831,516.794841,568.973338,0,387.912039,393.447077
"11",1,1,169.914613,214.97102,118.906761,190.517424,176.36239,178.802097
"11",1,1,389.062272,516.128674,448.694548,501.101101,393.78683,395.662992
"01",2,1,0,0,0,0,119.839751,0
"11",1,1,73.93015,0,0,0,84.288786,89.873745
"11",1,2,159.086233,197.670867,284.047652,222.846842,147.204647,142.864994
"11",1,1,43.566374,0,0,0,57.395993,72.570552
"11",1,1,169.326443,225.351913,206.044729,214.015661,196.265856,196.346129
"11",1,1,358.077954,479.450432,644.543763,0,368.251956,380.239816
"11",1,1,186.160249,230.791635,0,231.033964,199.113762,201.858146
"11",1,1,55.345045,73.045967,36.240786,0,56.52966,58.512618
"11",1,1,72.409085,0,47.055221,98.465225,98.768749,103.716577
"11",1,1,47.657019,62.397527,56.838859,63.886084,46.087828,47.226826
"01",2,2,0,0,0,0,223.883984,0
"11",1,1,18.373178,24.80822,21.073142,0,17.761857,20.782981
"11",1,1,188.42429,233.372328,0,0,204.083242,197.908275
"01",2,1,0,0,0,0,153.988642,0
"10",1,7,39.684751,0,70.684537,57.142958,0,0
"11",1,1,251.485881,311.7789,0,0,250.606106,257.728288
"11",1,1,111.941258,135.163454,201.415446,177.462528,108.050173,112.616864
"11",1,6,124.524844,159.848588,0,0,140.255391,142.384547
"11",1,1,293.431598,371.241111,0,329.011326,297.680025,302.587912
"11",1,6,58.290168,76.60958,0,0,66.365986,66.829168
"01",2,1,0,0,0,0,203.75029,0
"11",1,1,253.196531,336.827695,258.623128,0,246.989085,245.079201
"11",1,1,60.545832,86.415687,66.756909,118.97017,62.425873,63.608055
"11",1,1,282.873878,350.692079,377.543666,351.060303,289.859457,296.257523
"11",1,1,214.962906,313.646588,342.133743,344.350691,210.946544,215.193892
"11",1,1,99.661292,129.095617,128.71903,0,100.553935,99.357837
"11",1,1,184.294526,220.579881,0,301.333999,186.123763,186.091359
"11",1,2,229.416219,0,0,0,301.439525,451.226242
"11",1,1,149.55542,182.540023,153.329325,172.768638,146.185091,149.664162
"11",1,1,22.412418,29.295792,39.055248,42.827889,23.406708,23.118542
"11",1,1,181.261019,250.006137,214.805332,223.226508,190.336239,193.629363
"11",1,1,183.428933,222.148249,261.004382,0,186.795935,191.774259
"11",1,1,115.770092,156.310649,0,121.928633,117.128724,117.867866
"11",1,1,19.979452,25.88758,22.795694,0,21.723681,21.478232
"11",1,1,187.547277,276.131226,0,208.77577,204.594231,205.854945
"11",1,1,197.79132,262.470193,259.681687,288.819758,190.206959,194.954237
"11",1,1,76.883499,99.474027,95.399377,95.73169,74.906284,73.656012
"11",1,1,18.798915,25.847244,22.168662,0,17.921422,18.170264
"10",1,7,15.084932,0,18.841,0,0,0
"11",1,1,190.80367,246.23714,343.178287,0,209.16967,204.390135
"11",1,1,142.000235,152.78559,245.963893,246.783285,136.045258,139.33999
"11",1,1,220.56795,286.32864,0,0,211.600117,216.035337
"11",1,6,42.842787,65.109006,0,0,56.21702,59.86801
"11",1,1,75.642488,90.471114,81.851749,0,68.252507,78.11431
"11",1,1,86.9842,113.965141,103.437308,110.326396,85.620816,87.18489
"11",1,1,86.526066,104.475884,155.685995,137.171358,84.864582,88.895161
"11",1,1,46.70467,58.548718,47.601309,47.753872,57.309308,56.712962
"11",1,1,232.513166,301.835233,376.567613,350.744361,228.02651,233.08191
"11",1,1,243.802504,301.960846,434.710173,346.788575,247.981497,241.499655
"11",1,1,64.911519,0,0,0,73.594719,91.80365
"11",1,1,120.852226,0,83.11167,0,158.690542,166.05599
"11",1,1,54.43564,0,0,0,56.075755,65.432476
"11",1,2,105.056866,0,161.258136,0,162.34129,207.868367
"10",1,7,121.614168,142.045129,150.710531,113.20234,0,0
"11",1,1,111.719683,142.511788,153.633451,160.582614,110.496364,111.893579
"11",1,1,70.652883,0,117.003962,0,97.055304,112.605148
"01",2,1,0,0,0,0,291.724197,0
"01",2,2,0,0,0,0,161.316466,0
"11",1,1,315.644153,420.082136,384.091302,0,418.218726,421.872943
"11",1,1,113.307077,147.088737,0,170.922873,108.772404,110.880851
"11",1,1,66.583801,0,70.485437,0,71.13212,80.441007
"11",1,1,35.405603,47.155036,42.708234,48.095239,35.345741,36.250684
"11",1,4,111.036281,139.15509,131.308348,136.736828,116.1982,116.355735
"11",1,1,303.423943,0,398.367539,443.067116,350.47081,488.471707
"11",1,1,17.823008,25.727396,20.492126,34.971811,18.861509,18.853531
"11",1,1,35.349946,46.283828,42.160644,47.387976,34.82546,35.367776
"11",1,1,141.069245,185.63604,165.316907,183.299856,135.951866,138.470325
"11",1,1,22.412418,0,39.055248,42.827889,36.269929,37.037865
"01",2,1,0,0,0,0,33.668672,0
"11",1,1,60.898359,80.640389,75.322542,79.537543,63.117994,63.82506
"11",1,1,54.67414,60.449214,54.08711,59.759006,53.158654,55.916862
"11",1,1,178.695761,234.394065,197.673383,236.391653,170.15899,171.35059
"11",1,1,71.488485,77.867206,123.321142,134.334294,72.504046,73.277455
"11",1,1,128.853453,172.529035,231.937455,221.915639,218.7292,223.918313
"11",1,1,22.048725,35.276963,39.667624,19.100065,22.778073,22.416621
"11",1,1,10.512608,14.713064,0,11.782021,10.54301,10.654535
"01",2,1,0,0,0,0,31.53546,0
"11",1,1,355.102236,460.97332,575.107223,535.66905,355.771936,369.664855
"11",1,1,31.02023,41.384342,22.340397,48.460692,32.518789,33.595579
"11",1,1,101.395353,139.976929,138.657708,0,108.48455,108.999711
"11",1,1,859.800874,1161.599357,1114.425285,1210.53152,1004.321055,1032.429144
"11",1,1,141.611633,186.349781,165.952524,184.004614,136.2528,138.110645
"11",1,1,60.746966,0,61.555921,80.602218,71.69111,88.281572
"11",1,2,174.841411,212.430541,0,0,189.327907,194.225038
"01",2,1,0,0,0,0,102.146376,0
"11",1,1,46.922063,61.748821,62.120513,72.642312,45.915316,45.647321
"11",1,6,344.442266,458.408754,419.13426,435.348654,383.116053,394.906931
"11",1,1,198.680492,0,308.51126,278.327935,238.20193,243.824544
"11",1,1,58.109832,78.027453,72.313735,0,56.99619,58.479587
"11",1,1,62.014448,0,73.744513,78.656014,73.731311,81.783352
"11",1,1,66.614059,90.845965,75.871891,84.440787,65.354966,67.077765
"11",1,1,428.945554,620.882189,607.456422,560.539698,432.890752,425.430038
"11",1,1,784.981793,1071.498299,1043.756025,1080.652011,761.192671,778.706335
"11",1,1,59.466003,78.156517,71.056763,0,74.056495,77.222776
"01",2,1,0,0,0,0,143.787578,0
"11",1,1,22.023088,24.324477,0,0,23.210881,23.41573
"10",1,7,102.323139,0,144.651484,116.41949,0,0
"11",1,1,94.851741,125.600777,117.318009,123.883049,89.773634,91.316673
"11",1,1,12.613361,17.972937,10.003198,9.922685,12.623245,12.561913
"01",2,1,0,0,0,0,122.01447,0
"11",1,6,227.513659,281.786347,405.666475,323.619063,257.629175,347.297562
"10",1,7,101.395353,0,138.657708,0,0,0
"11",1,1,473.328942,619.849259,840.666625,771.07751,414.527654,432.564112
"11",1,1,794.405526,1106.955161,1014.32716,1083.418626,757.974641,786.291395
"11",1,1,246.87862,0,289.313308,320.784418,233.671323,523.961295
"11",1,1,208.269981,284.052393,0,316.491592,222.540684,226.441297
"10",1,7,67.668259,90.376829,88.773948,84.900752,0,0
"11",1,1,177.336806,0,271.544719,246.246626,254.017205,279.969462
"11",1,1,207.200929,0,0,0,278.287233,449.790512
"11",1,1,100.699179,150.820145,113.201842,0,108.44536,111.083062
"11",1,1,112.96492,144.100236,155.345863,162.372481,107.641584,106.505781
"11",1,1,190.346698,247.962539,324.136019,201.921973,203.141298,200.168248
"11",1,2,143.755112,192.014863,0,0,180.401956,180.273669
"11",1,1,271.102546,373.084508,369.451603,378.418327,285.883158,294.405984
