Zip Code,StCty,County Name,State,Multi,CBSA,CBSA Name,CBSA Type
31796,13321,Worth,GA,02,10500,"Albany, GA",MSA
96704,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96710,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96718,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96719,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96720,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96721,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96725,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96726,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96727,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96728,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96737,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96738,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96739,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96740,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96743,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96745,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96749,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96750,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96755,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96760,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96764,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96771,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96772,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96773,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96774,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96776,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96777,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96778,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96780,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96781,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96783,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96785,15001,Hawaii,HI,00,25900,"Hilo, HI",MISA
96701,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96706,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96707,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96709,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96712,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96717,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96730,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96731,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96734,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96744,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96759,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96762,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96782,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96786,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96789,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96791,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96792,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96795,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96797,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96801,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96802,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96803,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96804,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96805,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96806,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96807,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96808,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96809,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96810,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96811,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96812,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96813,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96814,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96815,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96816,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96817,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96818,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96819,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96820,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96821,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96822,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96823,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96824,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96825,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96826,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96827,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96828,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96830,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96835,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96836,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96837,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96838,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96839,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96840,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96841,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96843,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96844,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96846,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96847,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96848,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96849,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96850,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96853,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96854,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96857,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96858,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96859,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96860,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96861,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96863,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96898,15003,Honolulu,HI,00,26180,"Honolulu, HI",MSA
96703,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96705,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96714,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96715,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96716,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96722,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96741,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96746,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96747,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96751,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96752,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96754,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96756,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96765,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96766,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96769,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96796,15007,Kauai,HI,00,28180,"Kapaa, HI",MISA
96708,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96713,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96729,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96732,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96733,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96742,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96748,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96753,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96757,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96761,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96763,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96767,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96768,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96770,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96779,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96784,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96788,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96790,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
96793,15009,Maui,HI,00,27980,"Kahului-Wailuku, HI",MISA
83616,16001,Ada,ID,01,14260,"Boise City-Nampa, ID",MSA
83634,16001,Ada,ID,01,14260,"Boise City-Nampa, ID",MSA
83641,16001,Ada,ID,01,14260,"Boise City-Nampa, ID",MSA
83642,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83646,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83669,16001,Ada,ID,01,14260,"Boise City-Nampa, ID",MSA
83680,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83687,16001,Ada,ID,01,14260,"Boise City-Nampa, ID",MSA
83701,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83702,16001,Ada,ID,01,14260,"Boise City-Nampa, ID",MSA
83703,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83704,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83705,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83706,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83707,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83708,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83709,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83711,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83712,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83713,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83714,16001,Ada,ID,01,14260,"Boise City-Nampa, ID",MSA
83715,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83716,16001,Ada,ID,01,14260,"Boise City-Nampa, ID",MSA
83717,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83719,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83720,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83721,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83722,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83724,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83725,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83726,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83727,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83728,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83729,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83730,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83731,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83732,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83733,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83735,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83756,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83799,16001,Ada,ID,00,14260,"Boise City-Nampa, ID",MSA
83547,16003,Adams,ID,01,,,
83610,16003,Adams,ID,01,,,
83612,16003,Adams,ID,00,,,
83632,16003,Adams,ID,01,,,
83638,16003,Adams,ID,01,,,
83643,16003,Adams,ID,00,,,
83654,16003,Adams,ID,01,,,
83201,16005,Bannock,ID,00,38540,"Pocatello, ID",MSA
83202,16005,Bannock,ID,01,38540,"Pocatello, ID",MSA
83204,16005,Bannock,ID,01,38540,"Pocatello, ID",MSA
83205,16005,Bannock,ID,00,38540,"Pocatello, ID",MSA
83206,16005,Bannock,ID,00,38540,"Pocatello, ID",MSA
83209,16005,Bannock,ID,00,38540,"Pocatello, ID",MSA
83214,16005,Bannock,ID,00,38540,"Pocatello, ID",MSA
83234,16005,Bannock,ID,00,38540,"Pocatello, ID",MSA
83245,16005,Bannock,ID,00,38540,"Pocatello, ID",MSA
83246,16005,Bannock,ID,00,38540,"Pocatello, ID",MSA
83250,16005,Bannock,ID,00,38540,"Pocatello, ID",MSA
83281,16005,Bannock,ID,00,38540,"Pocatello, ID",MSA
83114,16007,Bear Lake,ID,01,,,
83220,16007,Bear Lake,ID,00,,,
83223,16007,Bear Lake,ID,00,,,
83233,16007,Bear Lake,ID,00,,,
83238,16007,Bear Lake,ID,00,,,
83239,16007,Bear Lake,ID,00,,,
83254,16007,Bear Lake,ID,00,,,
83261,16007,Bear Lake,ID,00,,,
83263,16007,Bear Lake,ID,01,,,
83272,16007,Bear Lake,ID,00,,,
83276,16007,Bear Lake,ID,01,,,
83287,16007,Bear Lake,ID,00,,,
83824,16009,Benewah,ID,01,,,
83830,16009,Benewah,ID,01,,,
83833,16009,Benewah,ID,01,,,
83851,16009,Benewah,ID,01,,,
83861,16009,Benewah,ID,01,,,
83866,16009,Benewah,ID,00,,,
83870,16009,Benewah,ID,00,,,
83876,16009,Benewah,ID,01,,,
99033,16009,Benewah,ID,01,,,
99128,16009,Benewah,ID,01,,,
83202,16011,Bingham,ID,02,13940,"Blackfoot, ID",MISA
83203,16011,Bingham,ID,00,13940,"Blackfoot, ID",MISA
83210,16011,Bingham,ID,00,13940,"Blackfoot, ID",MISA
83211,16011,Bingham,ID,01,13940,"Blackfoot, ID",MISA
83215,16011,Bingham,ID,00,13940,"Blackfoot, ID",MISA
83218,16011,Bingham,ID,00,13940,"Blackfoot, ID",MISA
83221,16011,Bingham,ID,00,13940,"Blackfoot, ID",MISA
83236,16011,Bingham,ID,00,13940,"Blackfoot, ID",MISA
83256,16011,Bingham,ID,00,13940,"Blackfoot, ID",MISA
83262,16011,Bingham,ID,00,13940,"Blackfoot, ID",MISA
83274,16011,Bingham,ID,01,13940,"Blackfoot, ID",MISA
83277,16011,Bingham,ID,00,13940,"Blackfoot, ID",MISA
83402,16011,Bingham,ID,01,13940,"Blackfoot, ID",MISA
83404,16011,Bingham,ID,01,13940,"Blackfoot, ID",MISA
83313,16013,Blaine,ID,00,,,
83320,16013,Blaine,ID,00,,,
83333,16013,Blaine,ID,00,,,
83340,16013,Blaine,ID,01,,,
83348,16013,Blaine,ID,00,,,
83350,16013,Blaine,ID,01,,,
83352,16013,Blaine,ID,01,,,
83353,16013,Blaine,ID,00,,,
83354,16013,Blaine,ID,00,,,
83602,16015,Boise,ID,00,14260,"Boise City-Nampa, ID",MSA
83622,16015,Boise,ID,00,14260,"Boise City-Nampa, ID",MSA
83629,16015,Boise,ID,01,14260,"Boise City-Nampa, ID",MSA
83631,16015,Boise,ID,00,14260,"Boise City-Nampa, ID",MSA
83637,16015,Boise,ID,00,14260,"Boise City-Nampa, ID",MSA
83666,16015,Boise,ID,00,14260,"Boise City-Nampa, ID",MSA
83670,16015,Boise,ID,01,14260,"Boise City-Nampa, ID",MSA
83702,16015,Boise,ID,02,14260,"Boise City-Nampa, ID",MSA
83714,16015,Boise,ID,02,14260,"Boise City-Nampa, ID",MSA
83716,16015,Boise,ID,02,14260,"Boise City-Nampa, ID",MSA
83801,16017,Bonner,ID,01,,,
83803,16017,Bonner,ID,01,,,
83804,16017,Bonner,ID,00,,,
83809,16017,Bonner,ID,00,,,
83811,16017,Bonner,ID,00,,,
83813,16017,Bonner,ID,00,,,
83821,16017,Bonner,ID,00,,,
83822,16017,Bonner,ID,00,,,
83825,16017,Bonner,ID,00,,,
83836,16017,Bonner,ID,00,,,
83840,16017,Bonner,ID,00,,,
83841,16017,Bonner,ID,00,,,
83848,16017,Bonner,ID,00,,,
83852,16017,Bonner,ID,00,,,
83856,16017,Bonner,ID,01,,,
83860,16017,Bonner,ID,00,,,
83864,16017,Bonner,ID,01,,,
83865,16017,Bonner,ID,00,,,
83869,16017,Bonner,ID,01,,,
83120,16019,Bonneville,ID,01,26820,"Idaho Falls, ID",MSA
83274,16019,Bonneville,ID,02,26820,"Idaho Falls, ID",MSA
83285,16019,Bonneville,ID,01,26820,"Idaho Falls, ID",MSA
83401,16019,Bonneville,ID,01,26820,"Idaho Falls, ID",MSA
83402,16019,Bonneville,ID,02,26820,"Idaho Falls, ID",MSA
83403,16019,Bonneville,ID,00,26820,"Idaho Falls, ID",MSA
83404,16019,Bonneville,ID,02,26820,"Idaho Falls, ID",MSA
83405,16019,Bonneville,ID,00,26820,"Idaho Falls, ID",MSA
83406,16019,Bonneville,ID,00,26820,"Idaho Falls, ID",MSA
83415,16019,Bonneville,ID,00,26820,"Idaho Falls, ID",MSA
83427,16019,Bonneville,ID,00,26820,"Idaho Falls, ID",MSA
83428,16019,Bonneville,ID,00,26820,"Idaho Falls, ID",MSA
83442,16019,Bonneville,ID,01,26820,"Idaho Falls, ID",MSA
83443,16019,Bonneville,ID,01,26820,"Idaho Falls, ID",MSA
83449,16019,Bonneville,ID,00,26820,"Idaho Falls, ID",MSA
83454,16019,Bonneville,ID,00,26820,"Idaho Falls, ID",MSA
83805,16021,Boundary,ID,00,,,
83826,16021,Boundary,ID,00,,,
83845,16021,Boundary,ID,00,,,
83847,16021,Boundary,ID,00,,,
83853,16021,Boundary,ID,00,,,
83864,16021,Boundary,ID,02,,,
83213,16023,Butte,ID,00,,,
83244,16023,Butte,ID,00,,,
83255,16023,Butte,ID,01,,,
83322,16025,Camas,ID,00,,,
83327,16025,Camas,ID,00,,,
83337,16025,Camas,ID,00,,,
83352,16025,Camas,ID,02,,,
83605,16027,Canyon,ID,00,14260,"Boise City-Nampa, ID",MSA
83606,16027,Canyon,ID,00,14260,"Boise City-Nampa, ID",MSA
83607,16027,Canyon,ID,01,14260,"Boise City-Nampa, ID",MSA
83626,16027,Canyon,ID,00,14260,"Boise City-Nampa, ID",MSA
83630,16027,Canyon,ID,00,14260,"Boise City-Nampa, ID",MSA
83634,16027,Canyon,ID,02,14260,"Boise City-Nampa, ID",MSA
83641,16027,Canyon,ID,02,14260,"Boise City-Nampa, ID",MSA
83644,16027,Canyon,ID,00,14260,"Boise City-Nampa, ID",MSA
83651,16027,Canyon,ID,00,14260,"Boise City-Nampa, ID",MSA
83652,16027,Canyon,ID,00,14260,"Boise City-Nampa, ID",MSA
83653,16027,Canyon,ID,00,14260,"Boise City-Nampa, ID",MSA
83656,16027,Canyon,ID,00,14260,"Boise City-Nampa, ID",MSA
83660,16027,Canyon,ID,01,14260,"Boise City-Nampa, ID",MSA
83669,16027,Canyon,ID,02,14260,"Boise City-Nampa, ID",MSA
83676,16027,Canyon,ID,00,14260,"Boise City-Nampa, ID",MSA
83686,16027,Canyon,ID,00,14260,"Boise City-Nampa, ID",MSA
83687,16027,Canyon,ID,02,14260,"Boise City-Nampa, ID",MSA
83111,16029,Caribou,ID,01,,,
83120,16029,Caribou,ID,02,,,
83127,16029,Caribou,ID,01,,,
83217,16029,Caribou,ID,00,,,
83230,16029,Caribou,ID,00,,,
83241,16029,Caribou,ID,01,,,
83276,16029,Caribou,ID,02,,,
83285,16029,Caribou,ID,02,,,
83211,16031,Cassia,ID,02,15420,"Burley, ID",MISA
83311,16031,Cassia,ID,00,15420,"Burley, ID",MISA
83312,16031,Cassia,ID,00,15420,"Burley, ID",MISA
83318,16031,Cassia,ID,01,15420,"Burley, ID",MISA
83323,16031,Cassia,ID,00,15420,"Burley, ID",MISA
83336,16031,Cassia,ID,01,15420,"Burley, ID",MISA
83342,16031,Cassia,ID,01,15420,"Burley, ID",MISA
83344,16031,Cassia,ID,01,15420,"Burley, ID",MISA
83346,16031,Cassia,ID,00,15420,"Burley, ID",MISA
83350,16031,Cassia,ID,02,15420,"Burley, ID",MISA
83423,16033,Clark,ID,00,,,
83446,16033,Clark,ID,00,,,
83464,16033,Clark,ID,01,,,
83520,16035,Clearwater,ID,00,,,
83537,16035,Clearwater,ID,01,,,
83541,16035,Clearwater,ID,01,,,
83544,16035,Clearwater,ID,01,,,
83546,16035,Clearwater,ID,00,,,
83553,16035,Clearwater,ID,00,,,
83827,16035,Clearwater,ID,00,,,
83226,16037,Custer,ID,01,,,
83227,16037,Custer,ID,00,,,
83235,16037,Custer,ID,01,,,
83251,16037,Custer,ID,00,,,
83253,16037,Custer,ID,01,,,
83255,16037,Custer,ID,02,,,
83278,16037,Custer,ID,00,,,
83340,16037,Custer,ID,02,,,
83601,16039,Elmore,ID,00,34300,"Mountain Home, ID",MISA
83623,16039,Elmore,ID,00,34300,"Mountain Home, ID",MISA
83624,16039,Elmore,ID,01,34300,"Mountain Home, ID",MISA
83627,16039,Elmore,ID,01,34300,"Mountain Home, ID",MISA
83633,16039,Elmore,ID,00,34300,"Mountain Home, ID",MISA
83647,16039,Elmore,ID,01,34300,"Mountain Home, ID",MISA
83648,16039,Elmore,ID,00,34300,"Mountain Home, ID",MISA
83716,16039,Elmore,ID,03,34300,"Mountain Home, ID",MISA
83228,16041,Franklin,ID,00,30860,"Logan, UT-ID",MSA
83232,16041,Franklin,ID,00,30860,"Logan, UT-ID",MSA
83237,16041,Franklin,ID,00,30860,"Logan, UT-ID",MSA
83241,16041,Franklin,ID,02,30860,"Logan, UT-ID",MSA
83263,16041,Franklin,ID,02,30860,"Logan, UT-ID",MSA
83283,16041,Franklin,ID,00,30860,"Logan, UT-ID",MSA
83286,16041,Franklin,ID,00,30860,"Logan, UT-ID",MSA
83420,16043,Fremont,ID,00,39940,"Rexburg, ID",MISA
83421,16043,Fremont,ID,00,39940,"Rexburg, ID",MISA
83425,16043,Fremont,ID,01,39940,"Rexburg, ID",MISA
83429,16043,Fremont,ID,00,39940,"Rexburg, ID",MISA
83433,16043,Fremont,ID,00,39940,"Rexburg, ID",MISA
83436,16043,Fremont,ID,01,39940,"Rexburg, ID",MISA
83438,16043,Fremont,ID,00,39940,"Rexburg, ID",MISA
83440,16043,Fremont,ID,01,39940,"Rexburg, ID",MISA
83445,16043,Fremont,ID,01,39940,"Rexburg, ID",MISA
83448,16043,Fremont,ID,01,39940,"Rexburg, ID",MISA
83451,16043,Fremont,ID,01,39940,"Rexburg, ID",MISA
83607,16045,Gem,ID,02,14260,"Boise City-Nampa, ID",MSA
83616,16045,Gem,ID,02,14260,"Boise City-Nampa, ID",MSA
83629,16045,Gem,ID,02,14260,"Boise City-Nampa, ID",MSA
83636,16045,Gem,ID,00,14260,"Boise City-Nampa, ID",MSA
83657,16045,Gem,ID,00,14260,"Boise City-Nampa, ID",MSA
83670,16045,Gem,ID,02,14260,"Boise City-Nampa, ID",MSA
83314,16047,Gooding,ID,00,,,
83316,16047,Gooding,ID,01,,,
83330,16047,Gooding,ID,01,,,
83332,16047,Gooding,ID,01,,,
83338,16047,Gooding,ID,01,,,
83352,16047,Gooding,ID,03,,,
83355,16047,Gooding,ID,00,,,
59847,16049,Idaho,ID,01,,,
83522,16049,Idaho,ID,00,,,
83525,16049,Idaho,ID,00,,,
83526,16049,Idaho,ID,00,,,
83530,16049,Idaho,ID,00,,,
83531,16049,Idaho,ID,00,,,
83533,16049,Idaho,ID,00,,,
83536,16049,Idaho,ID,01,,,
83539,16049,Idaho,ID,00,,,
83542,16049,Idaho,ID,00,,,
83547,16049,Idaho,ID,02,,,
83549,16049,Idaho,ID,00,,,
83552,16049,Idaho,ID,00,,,
83554,16049,Idaho,ID,00,,,
83638,16049,Idaho,ID,02,,,
83654,16049,Idaho,ID,02,,,
83671,16049,Idaho,ID,00,,,
83401,16051,Jefferson,ID,02,26820,"Idaho Falls, ID",MSA
83402,16051,Jefferson,ID,03,26820,"Idaho Falls, ID",MSA
83425,16051,Jefferson,ID,02,26820,"Idaho Falls, ID",MSA
83431,16051,Jefferson,ID,00,26820,"Idaho Falls, ID",MSA
83434,16051,Jefferson,ID,01,26820,"Idaho Falls, ID",MSA
83435,16051,Jefferson,ID,00,26820,"Idaho Falls, ID",MSA
83442,16051,Jefferson,ID,02,26820,"Idaho Falls, ID",MSA
83443,16051,Jefferson,ID,02,26820,"Idaho Falls, ID",MSA
83444,16051,Jefferson,ID,00,26820,"Idaho Falls, ID",MSA
83450,16051,Jefferson,ID,00,26820,"Idaho Falls, ID",MSA
83301,16053,Jerome,ID,01,46300,"Twin Falls, ID",MISA
83325,16053,Jerome,ID,00,46300,"Twin Falls, ID",MISA
83335,16053,Jerome,ID,01,46300,"Twin Falls, ID",MISA
83338,16053,Jerome,ID,02,46300,"Twin Falls, ID",MISA
83347,16053,Jerome,ID,01,46300,"Twin Falls, ID",MISA
83801,16055,Kootenai,ID,02,17660,"Coeur d'Alene, ID",MSA
83803,16055,Kootenai,ID,02,17660,"Coeur d'Alene, ID",MSA
83810,16055,Kootenai,ID,01,17660,"Coeur d'Alene, ID",MSA
83814,16055,Kootenai,ID,00,17660,"Coeur d'Alene, ID",MSA
83815,16055,Kootenai,ID,00,17660,"Coeur d'Alene, ID",MSA
83816,16055,Kootenai,ID,00,17660,"Coeur d'Alene, ID",MSA
83833,16055,Kootenai,ID,02,17660,"Coeur d'Alene, ID",MSA
83835,16055,Kootenai,ID,00,17660,"Coeur d'Alene, ID",MSA
83842,16055,Kootenai,ID,00,17660,"Coeur d'Alene, ID",MSA
83851,16055,Kootenai,ID,02,17660,"Coeur d'Alene, ID",MSA
83854,16055,Kootenai,ID,00,17660,"Coeur d'Alene, ID",MSA
83858,16055,Kootenai,ID,00,17660,"Coeur d'Alene, ID",MSA
83861,16055,Kootenai,ID,02,17660,"Coeur d'Alene, ID",MSA
83869,16055,Kootenai,ID,02,17660,"Coeur d'Alene, ID",MSA
83876,16055,Kootenai,ID,02,17660,"Coeur d'Alene, ID",MSA
83877,16055,Kootenai,ID,00,17660,"Coeur d'Alene, ID",MSA
83535,16057,Latah,ID,01,34140,"Moscow, ID",MISA
83537,16057,Latah,ID,02,34140,"Moscow, ID",MISA
83806,16057,Latah,ID,00,34140,"Moscow, ID",MISA
83823,16057,Latah,ID,00,34140,"Moscow, ID",MISA
83824,16057,Latah,ID,02,34140,"Moscow, ID",MISA
83832,16057,Latah,ID,01,34140,"Moscow, ID",MISA
83834,16057,Latah,ID,00,34140,"Moscow, ID",MISA
83843,16057,Latah,ID,00,34140,"Moscow, ID",MISA
83844,16057,Latah,ID,00,34140,"Moscow, ID",MISA
83855,16057,Latah,ID,00,34140,"Moscow, ID",MISA
83857,16057,Latah,ID,00,34140,"Moscow, ID",MISA
83871,16057,Latah,ID,00,34140,"Moscow, ID",MISA
83872,16057,Latah,ID,00,34140,"Moscow, ID",MISA
99128,16057,Latah,ID,02,34140,"Moscow, ID",MISA
83226,16059,Lemhi,ID,02,,,
